SKU#,CODE,DESCRIPT,QTY SOLD,TOT COST,TOT PRICE,PROFIT,%,DEPT
25840,2KRFASCH,FAST SINGLE TOTE CHARCOAL,2,31.26,44.36,13.1,30,BAGS
25841,2KRFASPU,FAST SINGLE TOTE PURPLE,2,31.5,44.36,12.86,29,BAGS
25839,2KRFASRO,FAST SINGLE TOTE ROYAL,3,45.12,66.54,21.42,32,BAGS
35705,2KRFSTPU,FAST SLIM 3 PURPLE,1,66.15,80.23,14.08,18,BAGS
35704,2KRFSTRO,FAST SLIM 3 ROYAL,1,66.15,80.23,14.08,18,BAGS
37785,4KRFTPL,FAST TWIST PRO LIFT RH,1,16,21.43,5.43,25,GLOVES
22303,5VIFTLB,FEEL TAPE LIGHT BLUE,12,33.07,44.88,11.81,26,ACCESSORIES
22306,5VIFTLW,FEEL TAPE LIGHT WHITE,3,8.49,11.22,2.73,24,ACCESSORIES
22321,5VIFTOR,FEEL TAPE ORANGE,3,7.5,11.22,3.72,33,ACCESSORIES
22300,5VIFTSI,FEEL TAPE SILVER,24,60,89.76,29.76,33,ACCESSORIES
4942,5TUTRBE,FITTING TAPE BEIGE ROLL,4,24.2,42.07,17.87,42,ACCESSORIES
9721,5TUTRDBK,FITTING TAPE DRIVEN BLACK ROLL,3,14.85,21.33,6.48,30,ACCESSORIES
4941,5TUTRMI,FITTING TAPE MINT ROLL,7,49.7,70.41,20.71,29,ACCESSORIES
4943,5TUTRPU,FITTING TAPE PURPLE ROLL,2,12.1,18.74,6.64,35,ACCESSORIES
20527,5MOFTF,FLEX TAPE FAST RELEASE BLK,58,365.38,504.22,138.84,28,ACCESSORIES
20526,5MOFTM,FLEX TAPE MED RELEASE GRAY,36,226.77,311.44,84.67,27,ACCESSORIES
20525,5MOFTS,FLEX TAPE SLOW RELEASE ORG,11,69.26,97.35,28.09,29,ACCESSORIES
11997,5TUFT,FLEXI-TIPS (24CT),3,9,11.7,2.7,23,PRO SHOP SUPPLIES
38142,5KRFLSCPS,FLEXX SHOE COVER PURPLE SCRATCH,2,17.32,22.7,5.38,24,ACCESSORIES
36654,5KRFLSCSH,FLEXX SHOE COVER SHAMROCK,1,8.66,12.9,4.24,33,ACCESSORIES
36390,5KRFSCUSA,FLEXX SHOE COVER USA,1,8.66,12.58,3.92,31,ACCESSORIES
13789,2KRFSIBK,FLEXX SINGLE TOTE BLACK,2,41.48,55.26,13.78,25,BAGS
13790,2KRFSIRO,FLEXX SINGLE TOTE ROYAL,2,41.33,55.26,13.93,25,BAGS
25456,2KRFSIST,FLEXX SINGLE TOTE STONE,2,41.48,59.86,18.38,31,BAGS
37590,2KRFSIUS,FLEXX SINGLE TOTE USA,1,22.58,30.06,7.48,25,BAGS
36376,5KRFWS,FLEXX WRIST SUPPORT,2,9.46,12.96,3.5,27,ACCESSORIES
36969,2STFSAM,FLIP SINGLE AMETHYST,1,18.6,28.61,10.01,35,BAGS
38248,2STFSEB,FLIP SINGLE BK / ELECTRIC BLUE,1,23,31.56,8.56,27,BAGS
15396,2STFSBK,FLIP SINGLE BLACK,5,115,161.92,46.92,29,BAGS
12320,2STFSBR,FLIP SINGLE BLACK / RED,2,42.84,65.18,22.34,34,BAGS
12318,2STFSBR,FLIP SINGLE BLACK / ROYAL,2,44.17,65.18,21.01,32,BAGS
36603,3KRFLLBK,FLYER LITE BLACK,19,425.79,609.9,184.11,30,SHOES
36620,3KRFLLBKW,FLYER LITE BLACK WIDE,2,45.5,64.2,18.7,29,SHOES
36972,3KRFLLRC,FLYER LITE RED CAMO,3,70.77,105.08,34.31,33,SHOES
35238,3KRFLLSB,FLYER LITE SLATE / BLACK,8,182.56,256.8,74.24,29,SHOES
36606,3KRFLMBC,FLYER MESH BK / CARDINAL,4,103.28,134.18,30.9,23,SHOES
36214,3KRFLMRO,FLYER MESH BK / ROYAL,21,547.68,740.49,192.81,26,SHOES
26171,3KRFLMBS,FLYER MESH BLACK / STEEL,16,416.96,566.23,149.27,26,SHOES
35594,3KRFLMBSW,FLYER MESH BLACK / STEEL WIDE,3,75.15,102.05,26.9,26,SHOES
36601,3KRFLMVRY,FLYER MESH VELCRO ROYAL YOUTH,1,26.23,34.02,7.79,23,SHOES
37322,5GLFHH11,FORMULA HEEL H11,-1,-6,-7.92,-1.92,-24,ACCESSORIES
37329,5GLFSS18,FORMULA SLIDE SOLE S18,1,7,9.24,2.24,24,ACCESSORIES
37326,5GLFSS4,FORMULA SLIDE SOLE S4,1,7,9.66,2.66,28,ACCESSORIES
4168,5FOHCDZ,FORREST HAND CONDITIONER DOZEN,5,57.07,79.9,22.83,29,ACCESSORIES
35382,5FOMGDZ,FORREST MOR-GRIP DOZEN,1,16.46,22.44,5.98,27,ACCESSORIES
4167,5FORBDZ,FORREST ROSIN BAGS DOZEN,3,41.67,54,12.33,23,ACCESSORIES
38430,1HAEFFL,FULL EFFECT,109,13625,16714.57,3089.57,18,BALLS
36756,3BRFUBKW,FURY BLACK RH WIDE,2,219.54,286.32,66.78,23,SHOES
36087,5MAFSCLA,FUZZY SHOE COVER LAVENDER,1,9.49,12.5,3.01,24,ACCESSORIES
36397,5KRFUSCPU,FUZZY SHOE COVER PURPLE,2,17.84,23.67,5.83,25,ACCESSORIES
37505,1EBGB5,GAME BREAKER 5,4,320,388.05,68.05,18,BALLS
38429,1EBGB5HY,GAME BREAKER 5 HYBRID,27,2295,2886.59,591.59,20,BALLS
37934,1EBGB5PL,GAME BREAKER 5 PEARL,3,240,295.05,55.05,19,BALLS
4323,5MASPG3/3,GIANT SKIN PATCH 3/4 OZ BOTTLE,10,34.97,48,13.03,27,ACCESSORIES
37944,3KRGLBM,GLITZ BLACK / MAGENTA,5,136,178.6,42.6,24,SHOES
36615,3KRGLBP,GLITZ BLACK / PURPLE,6,163.62,217.8,54.18,25,SHOES
36828,5GLSHZ,GLOBAL 900 SHAMMY ZEN,2,20,25.2,5.2,21,ACCESSORIES
36081,5GEGSST,GOLD SERIES SHOE TOTE BK/GOLD,1,13.95,18.23,4.28,23,ACCESSORIES
35944,5BRGPWHE,GREASE PENCIL WHITE EACH,2,0.42,0.8,0.38,47,PRO SHOP SUPPLIES
35943,5BRGPYEE,GREASE PENCIL YELLOW EACH,2,0.42,0.8,0.38,47,PRO SHOP SUPPLIES
38115,1ROGR,GREMLIN,7,732.42,868.8,136.38,16,BALLS
38276,5RTSHG,GREMLIN SHAMMY,3,28.5,40.62,12.12,30,ACCESSORIES
38388,1ROGTX,GREMLIN TOUR-X,36,3780,4674.42,894.42,19,BALLS
20283,4BRGAR,GRIP ALL GLOVE RH,6,54,73.41,19.41,26,GLOVES
36453,5KRGB,GRIP BALL,13,44.33,65.52,21.19,32,ACCESSORIES
38046,5BRGBSC,GRIP BALL SCRATCH,1,3.5,4.66,1.16,25,ACCESSORIES
37741,5MOGDBO,GRIP DISC BLACK / ORANGE,1,10.5,15.15,4.65,31,ACCESSORIES
37914,5MOGDJON,GRIP DISC JACKAL ONYX,2,21,29.19,8.19,28,ACCESSORIES
37740,5MOGDPV,GRIP DISC PINK VENOM,1,10.5,14.04,3.54,25,ACCESSORIES
38392,5MOGDJA,GRIP DISK JACKAL APEX,1,10.5,15.47,4.97,32,ACCESSORIES
38047,5BRGSPI,GRIP SACK PIZZA,1,5,6.69,1.69,25,ACCESSORIES
35689,2BRGRBP,GROOVE BACKPACK GREY,2,48,62.48,14.48,23,BAGS
16413,5VIH1PCBL,HADA 1 PRE-CUT BLUE,28,166.6,260.35,93.75,36,ACCESSORIES
16415,5VIH2PCRE,HADA 2 PRE-CUT RED,26,154.7,234.65,79.95,34,ACCESSORIES
16417,5VIH3PCAQ,HADA 3 PRE-CUT AQUA,4,23.8,37.04,13.24,36,ACCESSORIES
16419,5VIH4PCGR,HADA 4 PRE-CUT GRAY,3,17.85,25.65,7.8,30,ACCESSORIES
4772,5VIHPR,HADA PATCH ROLL,2,18.2,23.55,5.35,23,ACCESSORIES
27638,5VIHLPCBK,HADA PRE-CUT LOGO BLACK,14,83.3,123.16,39.86,32,ACCESSORIES
36703,5HABC,HAMMER BALL CUP,7,21,28.98,7.98,28,ACCESSORIES
36338,5HAGBBO,HAMMER GRIP BALL BLACK / ORANGE,12,48,66.12,18.12,27,ACCESSORIES
37137,5HALTBO,HAMMER LOOMED TOWEL BK/ORG,1,7,10.07,3.07,30,ACCESSORIES
37449,2HARSTBK,HAMMER RAW SINGLE TOTE BLACK,1,22,28.6,6.6,23,BAGS
36340,5HABCR,HAMMER ROTATING BALL CUP,9,81,113.31,32.31,29,ACCESSORIES
37468,5HASH78DBK,HAMMER SHAMMY 78D BLACK,3,28.5,37.93,9.43,25,ACCESSORIES
37465,5HASHBP,HAMMER SHAMMY BLACK / PINK,6,57,77.26,20.26,26,ACCESSORIES
27395,5HASHBW,HAMMER SHAMMY BLACK WIDOW,8,76,102.86,26.86,26,ACCESSORIES
38041,5HASHRURD,HAMMER SHAMMY BW RUBBER RED,1,10.5,15.7,5.2,33,ACCESSORIES
37466,5HASHPI,HAMMER SHAMMY PINK,7,66.5,91.28,24.78,27,ACCESSORIES
37464,5HASHRP,HAMMER SHAMMY RUBBER PAD BLACK,2,19,26.6,7.6,29,ACCESSORIES
35316,5HASB,HAMMER SHOE BRUSH ORANGE,3,8.25,11.46,3.21,28,ACCESSORIES
36337,5HASS,HAMMER SHOE SLIDER,10,45,66.3,21.3,32,ACCESSORIES
37936,1HAHH,HAMMERHEAD,3,270,339.18,69.18,20,BALLS
38351,1HAHHPL,HAMMERHEAD PEARL,12,1080,1353.12,273.12,20,BALLS
23657,5BRHCD,HAND CONDITIONER,1,10,13.41,3.41,25,ACCESSORIES
36448,5KRHC,HAND CONDITIONER,1,11.55,15.48,3.93,25,ACCESSORIES
37989,1DVHAPL,HATER PEARL,1,120,138.56,18.56,13,BALLS
37991,1HAHAPL,HAZMAT PEARL,3,315,327,12,4,BALLS
4753,5MOHD1/2GCC,HD 1/2 GALLON CLEAR RESIN,1,40.5,60.75,20.25,33,PRO SHOP SUPPLIES
4754,5MOHD1/2GH,HD 1/2 GALLON HARDENER,1,40.5,54.68,14.18,26,PRO SHOP SUPPLIES
4752,5MOBPHD,HD CLEAR PLUG KIT 2 GALLON KIT,6,899.94,1192.52,292.58,25,PRO SHOP SUPPLIES
4755,5MOPP,HD PLUG PUMPS,1,8.99,13.73,4.74,35,PRO SHOP SUPPLIES
3714,5DEH2UL,HEEL H2 ULTRA BRAKZ,1,8.24,12.73,4.49,35,ACCESSORIES
3708,5DEHH5S,HEEL H5 STANDARD,2,16.48,24.52,8.04,33,ACCESSORIES
12015,5DEHH6LE,HEEL H6 LEADING EDGE,11,112.74,166.84,54.1,32,ACCESSORIES
3712,5DEHH7,HEEL H7 RED LEATHER,13,107.25,156.5,49.25,31,ACCESSORIES
38004,3BRHEBK,HERO BLACK,10,320,421.58,101.58,24,SHOES
37927,5NEHI4E,HOOK-IT 4OZ EACH,10,37.9,56.04,18.14,32,ACCESSORIES
17198,5MOHR1/2GAH,HR 1/2 GALLON HARDENER,1,40.5,60.75,20.25,33,PRO SHOP SUPPLIES
17197,5MOBPHR,HR PLUG KIT 2 GALLON KIT,4,599.96,802.01,202.05,25,PRO SHOP SUPPLIES
37998,1ROHUEA,HUSTLE EARTH,4,293.58,377.82,84.24,22,BALLS
37997,1ROHUGL,HUSTLE GLOW,6,441,557.73,116.73,21,BALLS
37149,1ROHUMM,HUSTLE M&M,12,884.28,1101.46,217.18,20,BALLS
37573,1ROHUXR,HUSTLE X-RAY,12,885.68,1140.44,254.76,22,BALLS
5870,1STHR,HY-ROAD,9,871.95,1072.43,200.48,19,BALLS
38071,1STHR40,HY-ROAD 40,10,964.9,1089.5,124.6,11,BALLS
36314,2KRHY1PU,HYBRID 1 ROLLER PURPLE,3,132.3,174.55,42.25,24,BAGS
36313,2KRHY1RO,HYBRID 1 ROLLER ROYAL,1,44.1,63.29,19.19,30,BAGS
35755,2KRHY2PU,HYBRID 2 ROLLER PURPLE,2,108.68,145.44,36.76,25,BAGS
38025,2HAH3BO,HYBRID 3 ROLLER BLACK / ORANGE,1,75,100.74,25.74,26,BAGS
15989,2KRHY3BK,HYBRID X 3 ROLLER BLACK,1,80.85,108.15,27.3,25,BAGS
15990,2KRHY4BK,HYBRID X 4 ROLLER BLACK,4,612,815.26,203.26,25,BAGS
38252,5GEHCLP12,HYPER CONTROL LAUNCH PADS 12CT,1,6.95,9.64,2.69,28,ACCESSORIES
38253,5GEHCLS40,HYPER CONTROL LAUNCH STRIPS 40CT,4,27.8,38.56,10.76,28,ACCESSORIES
37773,5GEHRFT30,HYPER REV FINGER TAPE ORG 30ct,5,34.75,44.65,9.9,22,ACCESSORIES
37486,1MOVH,HYPER VENOM,2,212.78,246.32,33.54,14,BALLS
38329,1STICBWG,ICE BLACK / WHITE / GOLD,22,1001,1326.89,325.89,25,BALLS
37391,1STICOBW,ICE OCEAN BLUE / WHITE,18,819,1102.2,283.2,26,BALLS
37791,1STICTSG,ICE TEAL / SILVER / GRAPHITE,29,1319.49,1767.84,448.35,25,BALLS
38120,1STID2,IDENTITY BK / CHERRY / PURPLE,13,1656.2,1299.35,-356.85,-27,BALLS
38092,1BRINQ,INFINITY QUEST,0,0,-12.56,-12.56,-100,BALLS
35530,5TUIS11/4GR,INNER SLEEVE W/SLUG 1 1/4 GREEN,2,14.3,22.2,7.9,36,ACCESSORIES
35531,5TUIS11/4OR,INNER SLEEVE W/SLUG 1 1/4 ORANGE,2,14.3,22.2,7.9,36,ACCESSORIES
35532,5TUIS11/4RE,INNER SLEEVE W/SLUG 1 1/4 RED,1,7.15,11.1,3.95,36,ACCESSORIES
35533,5TUIS11/4WH,INNER SLEEVE W/SLUG 1 1/4 WHITE,4,28.98,42.18,13.2,31,ACCESSORIES
35534,5TUIS11/4YE,INNER SLEEVE W/SLUG 1 1/4 YELLOW,2,14.48,22.2,7.72,35,ACCESSORIES
20543,5INBS,INNOVATIVE BEVEL SANDER,1,129,174.15,45.15,26,PRO SHOP SUPPLIES
36495,5KRIP31,INSERT PULLER 31/32,1,25.73,34.19,8.46,25,PRO SHOP SUPPLIES
7332,5VIICPGPU1/2,INSTA-CURE PL GLUE PURPLE 1/2oz,40,95.6,228.2,132.6,58,PRO SHOP SUPPLIES
37136,5VIICPGPU4,INSTA-CURE PL GLUE PURPLE 2oz,8,80,95.2,15.2,16,PRO SHOP SUPPLIES
38307,1RAIR,INTEL RECON,1,95,126.75,31.75,25,BALLS
37159,2MOIBTA,INTREPID BACKPACK TANGERINE,1,44.1,59.85,15.75,26,BAGS
37778,1STIM,ION MAX,20,2556.88,3118.83,561.95,18,BALLS
38387,1STIMPL,ION MAX PEARL,68,8704,10662.54,1958.54,18,BALLS
38070,1STIPSO,ION PRO SOLID,5,639.45,750.16,110.71,15,BALLS
37353,1STIQ78,IQ TOUR 78/U,8,918.16,1140.2,222.04,19,BALLS
37929,1STIQTAI,IQ TOUR A.I.,9,1034.05,1304.16,270.11,21,BALLS
13008,1STIQTM,IQ TOUR MIDNIGHT BLUE,11,1264.02,1532.53,268.51,18,BALLS
13208,5VIISAB,IT SMALL ACCESSORY BAG,2,8,11.88,3.88,33,ACCESSORIES
9726,5VIITTS1/4,IT TOP SLEEVE 1 1/4 (25CT),4,30,45.6,15.6,34,ACCESSORIES
7352,5VIITTS3/8,IT TOP SLEEVE 1 3/8 (25CT),4,30,44.4,14.4,32,ACCESSORIES
15220,5VIIWSBK,IT W/SLUG BLACK 12ct,2,150.58,207.09,56.51,27,ACCESSORIES
35552,5VIIWSCL,IT W/SLUG CLEAR 12ct,1,69.38,114,44.62,39,ACCESSORIES
35544,5VIIWSGN,IT W/SLUG GREEN 12ct,1,75.29,100.89,25.6,25,ACCESSORIES
21829,1MOJG,JACKAL GHOST,2,263.18,307.61,44.43,14,BALLS
37895,1MOJAON,JACKAL ONYX,3,394.77,460.57,65.8,14,BALLS
38084,3KRJBRR,JET FT BK / RED / GREY RH,9,544.5,696.3,151.8,22,SHOES
38097,3KRJBSL,JET FT BLACK / SILVER LH,-1,-60.5,-74.36,-13.86,-19,SHOES
38095,3KRJBSR,JET FT BLACK / SILVER RH,5,302.5,385.33,82.83,21,SHOES
37645,5JPTTAL,JOPO ALUMINUM TWIST TOOL,5,250,313.48,63.48,20,ACCESSORIES
36555,5JPISBK,JOPO INNER SLEEVE BLACK,25,155,246.65,91.65,37,ACCESSORIES
37799,5JPISTW,JOPO INNER SLEEVE TWISTED (5pk),2,77,110.88,33.88,31,ACCESSORIES
36556,5JPLIS1/4BK,JOPO LOADED INNER BLACK 1 1/4,17,144.5,211.49,66.99,32,ACCESSORIES
36765,5JPLIS3/8BK,JOPO LOADED INNER BLACK 1 3/8,4,38.8,58.1,19.3,33,ACCESSORIES
37296,5JPLIS1/4BL,JOPO LOADED INNER BLUE 1 1/4,5,42.5,61.75,19.25,31,ACCESSORIES
37301,5JPLIS3/8BL,JOPO LOADED INNER BLUE 1 3/8,3,29.1,41.73,12.63,30,ACCESSORIES
37295,5JPLIS1/4GR,JOPO LOADED INNER GREEN 1 1/4,3,25.5,35.91,10.41,29,ACCESSORIES
37299,5JPLIS3/8GR,JOPO LOADED INNER GREEN 1 3/8,5,48.5,72.63,24.13,33,ACCESSORIES
37297,5JPLIS1/4PU,JOPO LOADED INNER PURPLE 1 1/4,3,25.5,35.91,10.41,29,ACCESSORIES
37300,5JPLIS3/8PU,JOPO LOADED INNER PURPLE 1 3/8,3,29.1,41.73,12.63,30,ACCESSORIES
37294,5JPLIS1/4RE,JOPO LOADED INNER RED 1 1/4,5,42.5,61.75,19.25,31,ACCESSORIES
37298,5JPLIS3/8RE,JOPO LOADED INNER RED 1 3/8,4,38.8,55.64,16.84,30,ACCESSORIES
36554,5JPOSBK,JOPO OUTER SLEEVE BLACK,203,1116.5,1671.96,555.46,33,ACCESSORIES
36955,5JPOSBL,JOPO OUTER SLEEVE BLUE,12,66,96.26,30.26,31,ACCESSORIES
36962,5JPOSGR,JOPO OUTER SLEEVE GREEN,12,66,95.38,29.38,31,ACCESSORIES
36958,5JPOSOR,JOPO OUTER SLEEVE ORANGE,9,49.5,71.62,22.12,31,ACCESSORIES
36960,5JPOSPK,JOPO OUTER SLEEVE PINK,25,137.5,204.54,67.04,33,ACCESSORIES
36961,5JPOSPU,JOPO OUTER SLEEVE PURPLE,20,110,165.82,55.82,34,ACCESSORIES
36959,5JPOSRE,JOPO OUTER SLEEVE RED,10,55,79.02,24.02,30,ACCESSORIES
36956,5JPOSWH,JOPO OUTER SLEEVE WHITE,11,60.5,87.2,26.7,31,ACCESSORIES
36957,5JPOSYE,JOPO OUTER SLEEVE YELLOW,18,99,148.84,49.84,33,ACCESSORIES
37648,6JPPFOBK,JOPO PFO BLACK,11,6.6,10.99,4.39,40,INSERTS
37652,6JPPFOGR,JOPO PFO GREEN,14,8.4,13.96,5.56,40,INSERTS
37651,6JPPFOOR,JOPO PFO ORANGE,20,12,20.2,8.2,41,INSERTS
37655,6JPPFOPK,JOPO PFO PINK,20,12,20,8,40,INSERTS
37656,6JPPFOPU,JOPO PFO PURPLE,2,1.2,1.98,0.78,39,INSERTS
37649,6JPPFOWH,JOPO PFO WHITE,10,6,10,4,40,INSERTS
37650,6JPPFOYE,JOPO PFO YELLOW,14,8.4,13.96,5.56,40,INSERTS
36559,5JPSG,JOPO SUPER GLUE,2,12.1,19.4,7.3,38,ACCESSORIES
36557,5JPTT,JOPO TWIST TOOL,36,239.11,326.04,86.93,27,ACCESSORIES
38268,1SWJUPL,JUDGE PEARL,1,120,139.92,19.92,14,BALLS
38375,1SWJH,JUDGEMENT HYBRID,3,360,427.71,67.71,16,BALLS
20626,5GEKMPCBK,K-MOTION PRE-CUT BLACK,16,143.2,194.86,51.66,27,ACCESSORIES
35509,5GEKMPCHP,K-MOTION PRE-CUT HOT PINK,6,53.7,71.1,17.4,24,ACCESSORIES
37224,5GEKMPCOR,K-MOTION PRE-CUT ORANGE,1,8.95,11.78,2.83,24,ACCESSORIES
36924,5GEKMPCPU,K-MOTION PRE-CUT PURPLE,2,17.9,23.18,5.28,23,ACCESSORIES
20625,5GEKMPCRE,K-MOTION PRE-CUT RED,5,44.75,59.44,14.69,25,ACCESSORIES
24030,5GEKMPCS,K-MOTION PRE-CUT SAMPLE PACK,2,4.2,6.12,1.92,31,ACCESSORIES
20629,5GEKMRBL,K-MOTION ROLL BLACK,2,17.9,23.96,6.06,25,ACCESSORIES
20627,5GEKMRBL,K-MOTION ROLL BLUE,1,8.94,11.66,2.72,23,ACCESSORIES
35510,5GEKMRHP,K-MOTION ROLL HOT PINK,1,8.95,12.3,3.35,27,ACCESSORIES
37226,5GEKMRPU,K-MOTION ROLL PURPLE,2,17.7,23.7,6,25,ACCESSORIES
20628,5GEKMRRE,K-MOTION ROLL RED,1,8.85,11.4,2.55,22,ACCESSORIES
36537,5GEKMRWH,K-MOTION ROLL WHITE,1,8.95,12.3,3.35,27,ACCESSORIES
38234,3DEKMCA,KAM CAMO,2,75,100.77,25.77,26,SHOES
25981,3DEKMCG,KAM CHARCOAL / GREY,5,187.25,240.13,52.88,22,SHOES
20150,3BRKAGR,KARMA GREY,1,28,36.81,8.81,24,SHOES
37563,3DEKRLG,KERRIE LIGHT GREY,1,31.84,44.66,12.82,29,SHOES
37489,3GKIIUBK,KICKS II UNISEX BLACK,2,59.52,77.76,18.24,23,SHOES
37488,3GKIIUNA,KICKS II UNISEX NAVY,4,115.84,143.8,27.96,19,SHOES
23200,3GKLBP,KICKS LADY BLACK / PINK,-1,-27.85,-38.01,-10.16,-27,SHOES
11466,3GKUBK,KICKS UNISEX BLACK,1,28.11,40.09,11.98,30,SHOES
26759,3GKUBKW,KICKS UNISEX BLACK WIDE,1,27.42,36.74,9.32,25,SHOES
38129,2KRKO3BS,KONVOY 3 ROLLER BK / SMOKE,1,97,135.38,38.38,28,BAGS
36321,2KRKO3BP,KONVOY 3 ROLLER BLACK / PURPLE,1,96.66,133.95,37.29,28,BAGS
37603,2KRKO3BC,KONVOY 3 ROLLER CARIBBEAN BLUE,3,291,391.88,100.88,26,BAGS
35761,2KRKO3NS,KONVOY 3 ROLLER NAVY / SILVER,1,97,133.95,36.95,28,BAGS
35762,2KRKO3RS,KONVOY 3 ROLLER RED / SMOKE,1,97,123.62,26.62,22,BAGS
36365,4KRKFBKL,KOOL FIT BLACK LH,2,21.52,30.23,8.71,29,GLOVES
36364,4KRKFBKR,KOOL FIT BLACK RH,15,161.29,219.67,58.38,27,GLOVES
20390,5KRSHH7,KR HEEL H-7 Universal,2,15.76,20.6,4.84,23,ACCESSORIES
4627,2KRJYBK,KR JOEY BLACK,1,8.66,13.15,4.49,34,BAGS
10893,2KRJPBK,KR JOEY PRO BLACK,6,88.14,122.17,34.03,28,BAGS
37609,2KRJPDO,KR JOEY PRO DONUTS,1,15.07,21.71,6.64,31,BAGS
37960,1KRPOBS,KR POLY BLACK SPARKLE,3,117,145.6,28.6,20,BALLS
37958,1KRPOBBS,KR POLY BLUE / BK / SILVER,34,1326,1629.68,303.68,19,BALLS
37961,1KRPOBGS,KR POLY BLUE / GRN / SILVER,7,273,344.76,71.76,21,BALLS
37959,1KRPOPSW,KR POLY PINK / SKY / WHITE,5,195,242.32,47.32,20,BALLS
37957,1KRPOPRS,KR POLY PURPLE / ROYAL / SIL,19,741,899.08,158.08,18,BALLS
37956,1KRPORBW,KR POLY RED / BK / WHITE,18,702,853.32,151.32,18,BALLS
37689,5KRQSY4,KR QUARTER SOCKS YOUTH 4-6 DZ,1,7.18,10.4,3.22,31,ACCESSORIES
12927,2KRS1BR,KR SELECT 1 ROLLER BK / ROYAL,1,31.57,51.5,19.93,39,BAGS
9272,2KRS2BR,KR SELECT 2 ROLLER BK / ROYAL,1,36.85,61.5,24.65,40,BAGS
16885,2KRS2RD,KR SELECT 2 ROLLER RED,1,36.33,61.5,25.17,41,BAGS
20366,5KRSRS6,KR SOLE RH S-6,1,9.5,12.64,3.14,25,ACCESSORIES
20367,5KRSRS8,KR SOLE RH S-8,1,9.5,11.7,2.2,19,ACCESSORIES
9737,5STLSC,LADIES SHOE COVER BREAST CANCER,1,3.45,4.53,1.08,24,ACCESSORIES
37503,3BRLFBP,LADY FANATIC BLACK / PINK,5,150.7,214.15,63.45,30,SHOES
37502,3BRLFBW,LADY FANATIC BLACK / WHITE,1,31,41.45,10.45,25,SHOES
37487,3GKIILLA,LADY KICKS II LAVENDER,3,83.91,121.18,37.27,31,SHOES
35571,6VILGOPOBK,LADY O/PO BLACK,100,72,113.1,41.1,36,INSERTS
35572,6VILGOPOCL,LADY O/PO CLEAR,5,3.6,6,2.4,40,INSERTS
35573,6VILGOPOGN,LADY O/PO GREEN,84,60.48,84.63,24.15,29,INSERTS
35574,6VILGOPOOR,LADY O/PO ORANGE,60,43.2,64.8,21.6,33,INSERTS
35575,6VILGOPOPI,LADY O/PO PINK,58,41.76,64.32,22.56,35,INSERTS
35576,6VILGOPOWH,LADY O/PO WHITE,18,12.96,20.04,7.08,35,INSERTS
35577,6VILGOPOYE,LADY O/PO YELLOW,40,28.8,47.42,18.62,39,INSERTS
35567,6VILGPOBK,LADY P/O BLACK,31,22.32,33.78,11.46,34,INSERTS
36031,6VILGPOOR,LADY P/O ORANGE,9,6.48,10.32,3.84,37,INSERTS
35569,6VILGPOPI,LADY P/O PINK,9,6.48,10.02,3.54,35,INSERTS
10136,6VILGPOWH,LADY P/O WHITE,6,4.32,6.48,2.16,33,INSERTS
10144,6VILGPOYE,LADY P/O YELLOW,10,7.2,10.8,3.6,33,INSERTS
35578,6VILGPSBK,LADY P/S BLACK,13,9.36,14.82,5.46,37,INSERTS
36676,3DELPBBL,LADY PRO BOA BK / LEOPARD,3,186.75,238.02,51.27,22,SHOES
37054,3DELPBGB,LADY PRO BOA GREY / BLUE,2,121.08,164.45,43.37,26,SHOES
37562,3DELPBPE,LADY PRO BOA PEACH,1,56.25,49.5,-6.75,-14,SHOES
38240,3DELPBWL,LADY PRO BOA WHITE / LAVENDER,4,249,312.43,63.43,20,SHOES
38221,3DELS8PFBR,LADY SST 8 PF BLACK / ROSE,2,247.5,288.02,40.52,14,SHOES
37551,3DELS8PFWB,LADY SST 8 PF WHITE / BLUE,4,493.76,579.32,85.56,15,SHOES
38224,3DELS8PRBS,LADY SST 8 PRO BK / SILVER,0,0,1.28,1.28,100,SHOES
35923,3KRLABD,LAGUNA BLACK DENIM,1,30.07,40.82,10.75,26,SHOES
37537,3KRLAMI,LAGUNA MINT,4,113.72,130,16.28,13,SHOES
36363,4KRLPBKL,LEATHER POSITIONER BLACK LH,1,11.62,15.7,4.08,26,GLOVES
36362,4KRLPBKR,LEATHER POSITIONER BLACK RH,19,224.38,302.94,78.56,26,GLOVES
36367,4KRLPPBKR,LEATHER POSITIONER PLUS BLACK RH,3,41.37,58.3,16.93,29,GLOVES
37918,1MOVEL,LETHAL VENOM,1,106.36,132.95,26.59,20,BALLS
37916,5CTDLAD7,LIFE AFTER DEATH 7oz,1,10.75,16.06,5.31,33,ACCESSORIES
2629,4MOLBL,LIFTER BLACK LH,1,28.33,42.7,14.37,34,GLOVES
37401,1STCLLI,LIGHTNING STORM CLEAR,3,344.56,416.85,72.29,17,BALLS
23950,3LIMCLWHR,LINDS CLASSIC WHITE RH,1,88.27,113.74,25.47,22,SHOES
23976,3LILCLWHRE,LINDS LADY CLASSIC WHITE WIDE,1,91.13,113.96,22.83,20,SHOES
36447,5KRLSP,LIQUID SKIN PATCH,7,202.58,259.69,57.11,22,ACCESSORIES
36616,3KRLULE,LUX LEOPARD,7,219.17,283.01,63.84,23,SHOES
35924,3KRLUWB,LUX WHITE / BLACK,3,91.68,122.45,30.77,25,SHOES
