SKU#,CODE,DESCRIPT,QTY SOLD,TOT COST,TOT PRICE,PROFIT,%,DEPT
13442,6TUCLPU,CLASSIC PURPLE,70,46.26,74.9,28.64,38,INSERTS
13386,6TUCLRD,CLASSIC RED,240,159.26,263.98,104.72,40,INSERTS
13344,6TUCLWH,CLASSIC WHITE,480,317.18,521.2,204.02,39,INSERTS
13372,6TUCLYE,CLASSIC YELLOW,169,112.07,182.91,70.84,39,INSERTS
36463,5KRCHBC8,CLEAN & HOOK BALL CLEANER 8oz,20,94.58,133.5,38.92,29,ACCESSORIES
18820,4MOCS,CLEAN SHOT,10,205,278.17,73.17,26,GLOVES
38331,1STCLTL,CLEAR STORM TEAL,54,5400,6740.1,1340.1,20,BALLS
36582,5TUBPT45,CLEAR T45 BALL PLUG,7,405.65,635.96,230.31,36,PRO SHOP SUPPLIES
11686,5GLCDS,CLEATS DEER SKIN 7/PACK,1,6.17,9.24,3.07,33,ACCESSORIES
38011,3BRCTBK,COAST BLACK,7,224,282.97,58.97,21,SHOES
38010,3BRCTSA,COAST SAND,4,128,146.86,18.86,13,SHOES
9760,5STCK,COLOR KIT,1,69.4,94.04,24.64,26,PRO SHOP SUPPLIES
4768,5MOCK,COLOR KIT 12 COLORS,3,302.37,386.26,83.89,22,PRO SHOP SUPPLIES
36336,5COGS,COLUMBIA GRIP SACK,3,12,16.35,4.35,27,ACCESSORIES
38091,1BRCO,COMBAT,3,375,389.85,14.85,4,BALLS
38393,1BRCOHY,COMBAT HYBRID,17,2125,2598.47,473.47,18,BALLS
37494,3BRCOBBR,COMMAND BLACK / BLUE RH,6,240,307.74,67.74,22,SHOES
37493,3BRCOBGR,COMMAND BLACK / GREY RH,14,560,713.9,153.9,22,SHOES
36791,2EBCSBK,COMPACT SGL TOTE BLACK,3,30,44.7,14.7,33,BAGS
36794,2EBCSPU,COMPACT SGL TOTE PURPLE,1,10,14.9,4.9,33,BAGS
36793,2EBCSRD,COMPACT SGL TOTE RED,1,10,14.9,4.9,33,BAGS
23661,5BRCW,COMPRESSION WRAP,1,6,8.55,2.55,30,ACCESSORIES
38385,1STCO,CONCEPT,508,60960,74656.61,13696.61,18,BALLS
35970,5VIITTS,CONVERSION SLEEVES,50,12.5,35.5,23,65,ACCESSORIES
38262,1GLCO,COVE,12,1345.32,1679.56,334.24,20,BALLS
38263,1SWCRHY,CRAZE HYBRID,2,145,175.92,30.92,18,BALLS
37908,1SWCRPL,CRAZE PEARL,2,140,185.09,45.09,24,BALLS
37907,1SWCRSO,CRAZE SOLID,1,70,84.83,14.83,17,BALLS
38381,1SWCTPL,CRAZE TOUR PEARL,27,1957.5,2469.78,512.28,21,BALLS
38380,1SWCTSO,CRAZE TOUR SOLID,25,1812.5,2288.89,476.39,21,BALLS
37845,1TRCR,CRITERION,1,120,122,2,2,BALLS
37922,1TRCRHY,CRITERION HYBRID,4,480,399.8,-80.2,-20,BALLS
38305,1TRCRIN,CRITERION INVERSE,1,120,149.63,29.63,20,BALLS
38326,1BRCR78,CROWN 78U,21,1890,2355.65,465.65,20,BALLS
20354,5BRCFCO6,CROWN FACTORY COMPOUND 6oz,8,44,61.04,17.04,28,ACCESSORIES
20355,5BRCFCOQ,CROWN FACTORY COMPOUND QUART,12,204,278.18,74.18,27,ACCESSORIES
20352,5BRCFP6,CROWN FACTORY POLISH 6oz,4,22,29.93,7.93,26,ACCESSORIES
20353,5BRCFPQ,CROWN FACTORY POLISH QUART,2,34,47.31,13.31,28,ACCESSORIES
20358,5BRCFC7,CROWN FOAMING CLEANER 7oz,7,38.5,52.08,13.58,26,ACCESSORIES
20356,5BRCSG6,CROWN SCRUBBING GEL 6oz,2,11,14.88,3.88,26,ACCESSORIES
37976,1BRCV,CROWN VICTORY,34,3060,3861.54,801.54,21,BALLS
38394,1BRCVPL,CROWN VICTORY PEARL,74,6660,8337.72,1677.72,20,BALLS
4621,2KRC1BK,CRUISER 1 BLACK,11,550.77,755.74,204.97,27,BAGS
37593,2KRC1DO,CRUISER 1 DONUTS,3,141.81,194.01,52.2,27,BAGS
4624,2KRC1PUWB,CRUISER 1 PURPLE / WHITE / BK,19,952.66,1284.43,331.77,26,BAGS
17239,2KRC1RWB,CRUISER 1 RED / WHITE / BLACK,10,501.1,678.94,177.84,26,BAGS
10133,2KRC1RWB,CRUISER 1 ROYAL / WHITE / BLACK,11,551.11,724.58,173.47,24,BAGS
28215,2KRC1RST,CRUISER 1 STONE,11,551.54,753.88,202.34,27,BAGS
35701,2KRC1TL,CRUISER 1 TEAL,10,499,676.72,177.72,26,BAGS
37592,2KRC1WL,CRUISER 1 WHITE LEOPARD,6,313.44,399.24,85.8,21,BAGS
4612,2KRC2BK,CRUISER 2 BLACK,35,2260.3,3069.22,808.92,26,BAGS
37610,2KRC2DO,CRUISER 2 DONUTS,5,325.91,435.61,109.7,25,BAGS
37116,2KRC2GN,CRUISER 2 GREY / NAVY,11,707.08,968.91,261.83,27,BAGS
28222,2KRC2PK,CRUISER 2 PINK,13,839.54,1099.39,259.85,24,BAGS
23625,2KRC2PUW,CRUISER 2 PURPLE / WHITE / BLACK,12,774.72,1078.36,303.64,28,BAGS
19722,2KRC2RWB,CRUISER 2 RED / WHITE / BLACK,15,968.55,1352.24,383.69,28,BAGS
9027,2KRC2BWB,CRUISER 2 ROYAL / WHITE / BLACK,25,1614.48,2210.73,596.25,27,BAGS
26873,2KRC2ST,CRUISER 2 STONE,-1,-64.48,-78.87,-14.39,-18,BAGS
35014,2KRC2TL,CRUISER 2 TEAL,12,774.96,1078.36,303.4,28,BAGS
38125,2KRC2US,CRUISER 2 USA FLAG,7,470.4,645.95,175.55,27,BAGS
38126,2KRC2WBS,CRUISER 2 WH / BK / RED SPLASH,11,739.2,951.27,212.07,22,BAGS
26864,2KRC3BK,CRUISER 3 ROLLER BLACK,10,857.99,1141.94,283.95,25,BAGS
26865,2KRC3RO,CRUISER 3 ROLLER ROYAL,8,688.8,931.15,242.35,26,BAGS
38133,2KRC4ILBS,CRUISER INLINE 4X4 BK / SILVER,2,306,395.82,89.82,23,BAGS
37596,2KRCL2BL,CRUISER LUX DBL ROLLER BLUE,3,213.75,314.08,100.33,32,BAGS
37598,2KRCL2GO,CRUISER LUX DBL ROLLER GOLD,3,213.75,276.17,62.42,23,BAGS
37597,2KRCL2SI,CRUISER LUX DBL ROLLER SILVER,2,142.5,194.94,52.44,27,BAGS
35759,2KRCRS2RE,CRUISER SCRATCH 2 ROLLER RED,8,280,607.6,327.6,54,BAGS
24147,5VICSBP1,CS HYBRID BALL PLUG KIT (1 Gal ),5,337.5,493.6,156.1,32,PRO SHOP SUPPLIES
37981,1TRCYPL,CYPHER PEARL,2,170,159.9,-10.1,-6,BALLS
38324,1BRDZBK,DANGER ZONE BLACK,152,11856,14996.87,3140.87,21,BALLS
38325,1BRDZPI,DANGER ZONE PURPLE ICE,94,7332,9221.05,1889.05,20,BALLS
38332,5BRDZRS,DANGER ZONE RUBBER SHAMMY,5,52.5,71.31,18.81,26,ACCESSORIES
37933,1DVDS,DARK SIDE,8,680,677.6,-2.4,0,BALLS
38352,1DVDSCU,DARK SIDE CURSE,20,1800,2260.28,460.28,20,BALLS
38374,1RADI,DEEP IMPACT,23,2875,3454.01,579.01,17,BALLS
37056,3DEDEBK,DELILA BLACK,10,360,415,55,13,SHOES
37057,3DEDEGR,DELILA GREY,4,144,166,22,13,SHOES
35177,2STDBPBK,DELUXE BACKPACK BK,3,159.78,225.72,65.94,29,BAGS
37924,5STSHOBD,DELUXE OVAL BOLT SHAMMY BLUE,14,118.78,168.42,49.64,29,ACCESSORIES
36906,5GESSDBW,DELUXE SEE SAW BLACK / WHITE,6,24,40.5,16.5,41,ACCESSORIES
36359,5STSSDBT,DELUXE SEE-SAW BLACK / TEAL,35,174.94,248.29,73.35,30,ACCESSORIES
18980,5STSHDX,DELUXE SHAMMY,11,109.97,143.94,33.97,24,ACCESSORIES
3851,4MADWGL,DELUXE WRISTGLOVE LH,5,74,97.18,23.18,24,GLOVES
3847,4MADWGR,DELUXE WRISTGLOVE RH,21,323.61,410.89,87.28,21,GLOVES
37145,3HADEWBR,DESTINY WHITE / BLACK RH,3,150,188.95,38.95,21,SHOES
35971,5JADA,DETOX ACCELERATOR QUART,6,158.16,213.88,55.72,26,PRO SHOP SUPPLIES
35751,2KRD2BR,DEUCE 2 BALL BACKPACK BLACK/RED,4,231,298.42,67.42,23,BAGS
38124,2KRD2SI,DEUCE 2 BALL BACKPACK SILVER,2,115.5,144.75,29.25,20,BAGS
36743,2KRDI3BK,DIAMOND 3 BALL ROLLER BLACK,2,238,305.2,67.2,22,BAGS
38135,2KRDIAB,DIAMOND ADD ON BAG,1,16.28,21.47,5.19,24,BAGS
37125,2KRDIBP,DIAMOND BACKPACK BLACK,-1,-52.5,-75.22,-22.72,-30,BAGS
24027,5JADDP,DIAMOND DUST PAD,10,280.8,359.1,78.3,22,PRO SHOP SUPPLIES
37735,2KRDISB,DIAMOND SHOE BAG BLACK,1,20.56,25.62,5.06,20,BAGS
36752,3HADIBKL,DIESEL BLACK LH,1,89.99,39.95,-50.04,-125,SHOES
36751,3HADIBKR,DIESEL BLACK RH,2,185.16,159.9,-25.26,-16,SHOES
24313,5MODSBK,DISK SHAMMY BLACK,1,8.4,11.22,2.82,25,ACCESSORIES
24314,5MODSBL,DISK SHAMMY BLUE,3,25.2,33.93,8.73,26,ACCESSORIES
36763,5MODSLI,DISK SHAMMY LIME,7,58.8,82.91,24.11,29,ACCESSORIES
36761,5MODSOR,DISK SHAMMY ORANGE,4,33.6,46.81,13.21,28,ACCESSORIES
25128,5MODSPU,DISK SHAMMY PURPLE,11,92.4,128.8,36.4,28,ACCESSORIES
24315,5MODSRD,DISK SHAMMY RED,5,42,58.79,16.79,29,ACCESSORIES
38176,5KRDSDCA,DISNEY SHAMMY CARS,2,25.72,30,4.28,14,ACCESSORIES
38177,5KRDSDFR,DISNEY SHAMMY FROZEN,1,12.86,17.58,4.72,27,ACCESSORIES
38180,5KRDSDMF,DISNEY SHAMMY MICKEY AND FRIENDS,3,38.58,52.54,13.96,27,ACCESSORIES
38181,5KRDSDMM,DISNEY SHAMMY MICKEY MOUSE,3,38.58,50.84,12.26,24,ACCESSORIES
38183,5KRDSDMNM,DISNEY SHAMMY MINNIE MOUSE,1,12.86,16.63,3.77,23,ACCESSORIES
38185,5KRDSDST,DISNEY SHAMMY STITCH,2,25.72,30,4.28,14,ACCESSORIES
37033,2RO2BCBO,DOUBLE ALL-STAR DUFFLE BLACKOUT,1,41.8,51.07,9.27,18,BAGS
7375,2VIDCTBL,DOUBLE CLEAR TOTE BLUE,2,43.2,58.32,15.12,26,BAGS
7374,2VIDCTRE,DOUBLE CLEAR TOTE RED,2,43.2,62.21,19.01,31,BAGS
7369,2VIDPCTBK,DOUBLE PLUS CLEAR TOTE BLACK,6,144,205.2,61.2,30,BAGS
7370,2VIDPCTBL,DOUBLE PLUS CLEAR TOTE BLUE,2,48,66.96,18.96,28,BAGS
7371,2VIDPCTRE,DOUBLE PLUS CLEAR TOTE RED,2,48,66.96,18.96,28,BAGS
38246,2STDBTAP,DOUBLE TOTE ABSTRACT PURPLE,5,105,143.35,38.35,27,BAGS
38244,2STDTDXAP,DOUBLE TOTE DX ABSTACT PURPLE,11,253,349.5,96.5,28,BAGS
38245,2STDTDXSB,DOUBLE TOTE DX STEEL BLUE,14,322,434.24,112.24,26,BAGS
38247,2STDBTSB,DOUBLE TOTE STEEL BLUE,8,168,227.86,59.86,26,BAGS
38384,1SWDRPCC,DRAGON POLY COTTON CANDY,12,576,787.24,211.24,27,BALLS
38383,1SWDRPMI,DRAGON POLY MIDNIGHT,9,432,577.01,145.01,25,BALLS
38382,1SWDRSG,DRAGON STAINED GLASS,13,1235,1612.69,377.69,23,BALLS
21557,5SCDT,DRILLING TABLETS,11,25.74,44.86,19.12,43,PRO SHOP SUPPLIES
37605,2KRDR3BW,DRIVE 3 DUAL WHEELS BK / WHITE,1,126.23,166.85,40.62,24,BAGS
36328,2KRDRGC3,DRIVE 3 DUAL WHEELS GREY / CAMO,3,387,490.12,103.12,21,BAGS
36327,2KRDR3NA,DRIVE 3 DUAL WHEELS NAVY,3,387,493.91,106.91,22,BAGS
36820,5EBDD,DRY DOG NAVY,8,48,69.52,21.52,31,ACCESSORIES
38003,5DVSHBK,DV8 SHAMMY PAD BLACK,3,24,32.07,8.07,25,ACCESSORIES
37444,2DVTTDS,DV8 TRIPLE TOTE DYE-SUB,3,180,249.42,69.42,28,BAGS
24142,5TUDTAC,DX TOUR ACCESSORY CASE,-1,-22.95,-30.76,-7.81,-25,ACCESSORIES
35707,2KRDSSTAF,DYE SUB SLIM 3 AMERICAN FLAG,2,132.3,184.78,52.48,28,BAGS
37602,2KRDSSTDO,DYE SUB SLIM 3 DONUTS,3,195.15,246.04,50.89,21,BAGS
38128,2KRDSSTWB,DYE SUB SLIM 3 WH/BK/RD SPLASH,2,132.3,165.81,33.51,20,BAGS
37601,2KRDSSTWL,DYE SUB SLIM 3 WHITE LEOPARD,1,59.85,85.58,25.73,30,BAGS
37092,2HADS3TBA,DYE-SUB 3 TOTE  BARBWIRE,8,480,583.8,103.8,18,BAGS
36271,2HADS3TBW,DYE-SUB 3 TOTE BLACK WIDOW,3,173.85,241.86,68.01,28,BAGS
37458,2HADS3TPA,DYE-SUB 3 TOTE PINK ARROWS,4,240,322.77,82.77,26,BAGS
37083,5BRSCDS,DYE-SUB SHOE COVER,8,56,77.94,21.94,28,ACCESSORIES
37082,5BRSSDS,DYE-SUB SHOE SLIDER,24,96,134.9,38.9,29,ACCESSORIES
37442,5BRBCES,EASY GLIDE BALL CUP,4,19,26.88,7.88,29,ACCESSORIES
36819,5EBSHB,EBONITE SHOE BRUSH,2,5,7.04,2.04,29,ACCESSORIES
37846,1EBVB,EBONITE VIZ A BALL,1,66,83.65,17.65,21,BALLS
36428,5KREMTBK,ECONOMY MICROFIBER TOWEL BLACK,32,66.97,98.71,31.74,32,ACCESSORIES
36429,5KREMTBU,ECONOMY MICROFIBER TOWEL BURG,10,20,30.72,10.72,35,ACCESSORIES
36433,5KREMTGR,ECONOMY MICROFIBER TOWEL GRAY,6,12,18.84,6.84,36,ACCESSORIES
36432,5KREMTNA,ECONOMY MICROFIBER TOWEL NAVY,20,40,59.4,19.4,33,ACCESSORIES
36434,5KREMTOR,ECONOMY MICROFIBER TOWEL ORANGE,2,4.08,5.94,1.86,31,ACCESSORIES
36430,5KREMTPI,ECONOMY MICROFIBER TOWEL PINK,6,12.24,17.82,5.58,31,ACCESSORIES
36431,5KREMTPU,ECONOMY MICROFIBER TOWEL PURPLE,4,8,11.74,3.74,32,ACCESSORIES
37833,5KRSHEBL,ECONOMY SHAMMY LEATHER BLUE,4,23.52,35.16,11.64,33,ACCESSORIES
37097,2BRETT,EDGE TRIPLE TOTE BLUE,4,180,227.8,47.8,21,BAGS
37863,1HAEFTO,EFFECT TOUR,18,2250,2742.12,492.12,18,BALLS
36377,5KRES,ELBOW SUPPORT,11,49.06,68.74,19.68,29,ACCESSORIES
38261,1GLEM,EMBER,6,671.61,882.34,210.73,24,BALLS
27263,5KREGSPH,EMOJI GRIP SACKS POO HAPPENS,11,60.5,88.7,28.2,32,ACCESSORIES
38302,1BREN,ENERGIZE,7,875,944.65,69.65,7,BALLS
38086,1EBEN,ENTITY,1,120,146.48,26.48,18,BALLS
38317,1EBENPL,ENTITY PEARL,-2,-240,-289.82,-49.82,-17,BALLS
36221,3KREPBCR,EPIC BLACK / CHARCOAL RH,6,312.42,404.25,91.83,23,SHOES
36222,3KREPBCRW,EPIC BLACK / CHARCOAL RH WW,1,50.8,66.15,15.35,23,SHOES
2636,4MOEBL,EQUALIZER BLACK LH,-2,-52.48,-87.66,-35.18,-40,GLOVES
2633,4MOEBR,EQUALIZER BLACK RH,0,0,-0.01,-0.01,-100,GLOVES
37917,1STEQ,EQUINOX,8,1019.87,1229.96,210.09,17,BALLS
38298,1STEQSO,EQUINOX SOLID,93,11882.57,14498.62,2616.05,18,BALLS
36353,5POEP2,EVERCLEAR PLUG 2 GAL KIT,7,910,1242.23,332.23,27,PRO SHOP SUPPLIES
38306,1RAEE,EVIL EYE,17,2125,2572.45,447.45,17,BALLS
37930,1MOEH,EVOKE HYSTERIA,36,4434.84,5271.06,836.22,16,BALLS
38373,1MOEM,EVOKE MAYHEM,162,20410.38,24414.98,4004.6,16,BALLS
21373,5GEEL8.5,EVOLUTION ELEVATE 8.5oz,5,22.99,31.35,8.36,27,ACCESSORIES
20642,5GEEH8,EVOLUTION HYDRO 8oz,30,108,148,40,27,ACCESSORIES
20644,5GEEI8,EVOLUTION INTENSE 8oz,1,4.29,5.41,1.12,21,ACCESSORIES
20643,5GEEM8,EVOLUTION MAXX 8oz,84,440.99,573.48,132.49,23,ACCESSORIES
20648,5GEEMQNS,EVOLUTION MAXX QT (Refill),6,98.88,123.77,24.89,20,ACCESSORIES
20647,5GEEMQ,EVOLUTION MAXX QT SPRAY,2,34.04,43.12,9.08,21,ACCESSORIES
20651,5GEERQNS,EVOLUTION REFRESH QT.,1,12.88,18.25,5.37,29,ACCESSORIES
20632,5GEEX1CPTRE,EXCEL 1 CLASSIC PRE-CUT RED,174,957,1259.05,302.05,24,ACCESSORIES
21381,5GEEXC1PCRE,EXCEL 1 COPPER PRE-CUT RED,43,255.85,338.5,82.65,24,ACCESSORIES
20633,5GEEX2CPTBL,EXCEL 2 CLASSIC PRE-CUT BLUE,126,693,911.58,218.58,24,ACCESSORIES
21382,5GEEXC2PCBL,EXCEL 2 COPPER PRE-CUT BLUE,45,267.75,347.66,79.91,23,ACCESSORIES
20634,5GEEX3CPTPU,EXCEL 3 CLASSIC PRE-CUT PURPLE,191,1050.5,1373.1,322.6,23,ACCESSORIES
21383,5GEEXC3PCPU,EXCEL 3 COPPER PRE-CUT PURPLE,35,208.25,273.65,65.4,24,ACCESSORIES
20635,5GEEX4CPTOR,EXCEL 4 CLASSIC PRE-CUT ORANGE,115,632.5,828.9,196.4,24,ACCESSORIES
21384,5GEEXC4PCOR,EXCEL 4 COPPER PRE-CUT ORANGE,16,95.19,125.66,30.47,24,ACCESSORIES
20636,5GEEX5CPTAQ,EXCEL 5 CLASSIC PRE-CUT AQUA,78,429,558.96,129.96,23,ACCESSORIES
20637,5GEEX6CSP,EXCEL CLASSIC SAMPLE PACK (2 EA),13,17.55,26.91,9.36,35,ACCESSORIES
35306,5GEEXCROR,EXCEL COPPER ROLL ORANGE,1,6.05,8.41,2.36,28,ACCESSORIES
35305,5GEEXCRPU,EXCEL COPPER ROLL PURPLE,4,24.2,32.4,8.2,25,ACCESSORIES
24039,5GEETGP40,EXCEL TAPE GLOW PINK 40ct,3,15.9,20.53,4.63,23,ACCESSORIES
24038,5GEETGY40,EXCEL TAPE GLOW YELLOW 40ct,10,55,72.2,17.2,24,ACCESSORIES
37618,5MOEKBG,EXOFLEX KT PRE-CUT BLACK / GRAY,6,55.44,75.03,19.59,26,ACCESSORIES
37620,5MOEKBO,EXOFLEX KT PRE-CUT BLACK / ORG,-1,-9.24,-13.7,-4.46,-33,ACCESSORIES
37619,5MOEKBL,EXOFLEX KT PRE-CUT BLUE,-2,-18.48,-27.4,-8.92,-33,ACCESSORIES
37621,5MOEKPU,EXOFLEX KT PRE-CUT PURPLE,2,18.48,24.72,6.24,25,ACCESSORIES
37622,5MOEKRD,EXOFLEX KT PRE-CUT RED,0,0,-2.68,-2.68,-100,ACCESSORIES
37623,5MOEKTRBO,EXOFLEX KT ROLL BLACK / ORANGE,2,18.48,24.72,6.24,25,ACCESSORIES
36344,5POFFP6,FACTORY FINISH POLISH 6oz,1,5.75,7.74,1.99,26,ACCESSORIES
36345,5POFFPQ,FACTORY FINISH POLISH QUART,1,23,32.4,9.4,29,ACCESSORIES
37496,3BRFABB,FANATIC BLACK / BLUE,35,1069.26,1488.84,419.58,28,SHOES
37497,3BRFABR,FANATIC BLACK / RED,26,805.06,1095.53,290.47,27,SHOES
37112,2KRFADTWBK,FAST DBL TOTE W/SHOE BLACK,3,93.72,129.51,35.79,28,BAGS
36308,2KRFADTBR,FAST DOUBLE TOTE BLACK / ROYAL,1,24.46,35.96,11.5,32,BAGS
25838,2KRFASBK,FAST SINGLE TOTE BLACK,7,110.25,149.86,39.61,26,BAGS
25840,2KRFASCH,FAST SINGLE TOTE CHARCOAL,10,153.39,230.32,76.93,33,BAGS
25841,2KRFASPU,FAST SINGLE TOTE PURPLE,3,47.25,66.91,19.66,29,BAGS
36306,2KRFARE,FAST SINGLE TOTE RED,11,171.96,252.64,80.68,32,BAGS
25839,2KRFASRO,FAST SINGLE TOTE ROYAL,3,45.12,67.5,22.38,33,BAGS
35705,2KRFSTPU,FAST SLIM 3 PURPLE,1,66.15,85.58,19.43,23,BAGS
35704,2KRFSTRO,FAST SLIM 3 ROYAL,3,198.45,256.74,58.29,23,BAGS
37785,4KRFTPL,FAST TWIST PRO LIFT RH,7,112,151.48,39.48,26,GLOVES
22312,5VIFTDB,FEEL TAPE DARK BLUE,3,7.5,11.82,4.32,37,ACCESSORIES
22303,5VIFTLB,FEEL TAPE LIGHT BLUE,17,45.27,65.73,20.46,31,ACCESSORIES
22306,5VIFTLW,FEEL TAPE LIGHT WHITE,2,5,7.79,2.79,36,ACCESSORIES
22321,5VIFTOR,FEEL TAPE ORANGE,3,7.5,10.95,3.45,32,ACCESSORIES
22318,5VIFTPU,FEEL TAPE PURPLE,8,20.36,29.2,8.84,30,ACCESSORIES
22309,5VIFTRE,FEEL TAPE RED,5,12.5,18.25,5.75,32,ACCESSORIES
22300,5VIFTSI,FEEL TAPE SILVER,2,5,7.3,2.3,32,ACCESSORIES
22315,5VIFTYE,FEEL TAPE YELLOW,2,5.18,7.3,2.12,29,ACCESSORIES
36278,3HAFBKRH,FIERCE BLACK RH,1,75,102.7,27.7,27,SHOES
35595,5TUFISBK,FINGER INNER SLEEVE BLACK,8,12.8,21.6,8.8,41,ACCESSORIES
35596,5TUFISOBK,FINGER OUTER SLEEVE BLACK,20,31,51.4,20.4,40,ACCESSORIES
4942,5TUTRBE,FITTING TAPE BEIGE ROLL,17,102.85,172.88,70.03,41,ACCESSORIES
9721,5TUTRDBK,FITTING TAPE DRIVEN BLACK ROLL,14,69.3,102.02,32.72,32,ACCESSORIES
4941,5TUTRMI,FITTING TAPE MINT ROLL,6,42.6,56.97,14.37,25,ACCESSORIES
4943,5TUTRPU,FITTING TAPE PURPLE ROLL,10,60.5,95.64,35.14,37,ACCESSORIES
36160,5MOFGS,FLEX GRIP SACK ORANGE,1,7.98,8.76,0.78,9,ACCESSORIES
20527,5MOFTF,FLEX TAPE FAST RELEASE BLK,68,428.37,602.75,174.38,29,ACCESSORIES
20526,5MOFTM,FLEX TAPE MED RELEASE GRAY,66,415.69,599.97,184.28,31,ACCESSORIES
20525,5MOFTS,FLEX TAPE SLOW RELEASE ORG,29,182.49,259.35,76.86,30,ACCESSORIES
11997,5TUFT,FLEXI-TIPS (24CT),6,18,23,5,22,PRO SHOP SUPPLIES
36396,5KRFSCDO,FLEXX SHOE COVER DONUTS,5,43.25,57.92,14.67,25,ACCESSORIES
36391,5KRFSCGC,FLEXX SHOE COVER GREY CAMO,2,17.28,23.74,6.46,27,ACCESSORIES
36395,5KRFSCGS,FLEXX SHOE COVER GREY SCRATCH,5,43.3,60.76,17.46,29,ACCESSORIES
36656,5KRFLSCNC,FLEXX SHOE COVER NAVY CAMO,2,16.58,23.74,7.16,30,ACCESSORIES
38144,5KRFLSCPP,FLEXX SHOE COVER PAW PRINTS,5,43.3,58.3,15,26,ACCESSORIES
36392,5KRFSCPR,FLEXX SHOE COVER PINK RIBBONS,2,17.32,24,6.68,28,ACCESSORIES
38142,5KRFLSCPS,FLEXX SHOE COVER PURPLE SCRATCH,5,43.3,60.11,16.81,28,ACCESSORIES
36393,5KRFSCRS,FLEXX SHOE COVER RED SCRATCH,5,43.3,60.89,17.59,29,ACCESSORIES
36390,5KRFSCUSA,FLEXX SHOE COVER USA,8,69.33,95.48,26.15,27,ACCESSORIES
37110,2KRFSPS,FLEXX SINGLE PUR / SIL SCRATCH,12,261.48,369.29,107.81,29,BAGS
13789,2KRFSIBK,FLEXX SINGLE TOTE BLACK,25,518.5,725.16,206.66,28,BAGS
13790,2KRFSIRO,FLEXX SINGLE TOTE ROYAL,13,268.66,380.69,112.03,29,BAGS
25456,2KRFSIST,FLEXX SINGLE TOTE STONE,14,290.36,404.95,114.59,28,BAGS
37590,2KRFSIUS,FLEXX SINGLE TOTE USA,12,270.13,366.39,96.26,26,BAGS
36376,5KRFWS,FLEXX WRIST SUPPORT,22,103.89,146.23,42.34,29,ACCESSORIES
38248,2STFSEB,FLIP SINGLE BK / ELECTRIC BLUE,9,207,288.82,81.82,28,BAGS
15396,2STFSBK,FLIP SINGLE BLACK,44,1011.74,1386.45,374.71,27,BAGS
12321,2STFSBP,FLIP SINGLE BLACK / PURPLE,3,57.57,96.04,38.47,40,BAGS
12320,2STFSBR,FLIP SINGLE BLACK / RED,7,149.94,227.41,77.47,34,BAGS
12318,2STFSBR,FLIP SINGLE BLACK / ROYAL,1,22.09,32.59,10.5,32,BAGS
38249,2STFSSF,FLIP SINGLE BLACK / SEA FOAM,3,69,95.36,26.36,28,BAGS
37027,2STFSDS,FLIP SINGLE DYE SUB,1,15,27.37,12.37,45,BAGS
36603,3KRFLLBK,FLYER LITE BLACK,57,1269.95,1980.71,710.76,36,SHOES
36620,3KRFLLBKW,FLYER LITE BLACK WIDE,13,295.71,465.31,169.6,36,SHOES
36972,3KRFLLRC,FLYER LITE RED CAMO,15,353.1,505.33,152.23,30,SHOES
35238,3KRFLLSB,FLYER LITE SLATE / BLACK,26,593.32,899.63,306.31,34,SHOES
36606,3KRFLMBC,FLYER MESH BK / CARDINAL,36,921.6,1254.56,332.96,27,SHOES
36214,3KRFLMRO,FLYER MESH BK / ROYAL,55,1430.55,1903.35,472.8,25,SHOES
36605,3KRFLMROW,FLYER MESH BK / ROYAL WIDE,17,436.49,602.15,165.66,28,SHOES
26171,3KRFLMBS,FLYER MESH BLACK / STEEL,81,2103.63,2781.74,678.11,24,SHOES
35594,3KRFLMBSW,FLYER MESH BLACK / STEEL WIDE,9,225.09,318.08,92.99,29,SHOES
36619,3KRFLMBSY,FLYER MESH BLACK / STEEL YOUTH,2,51.42,67.28,15.86,24,SHOES
37527,3KRFLMGT,FLYER MESH GREY / TAN,31,744,1113.6,369.6,33,SHOES
36601,3KRFLMVRY,FLYER MESH VELCRO ROYAL YOUTH,11,288.09,377.99,89.9,24,SHOES
37952,5NEFBC7E,FOAMING BALL CLEANER 7OZ EACH,3,11.97,17.29,5.32,31,ACCESSORIES
37322,5GLFHH11,FORMULA HEEL H11,0,0,-1.54,-1.54,-100,ACCESSORIES
37323,5GLFHH15,FORMULA HEEL H15,-1,-6,-9.46,-3.46,-37,ACCESSORIES
37324,5GLFHH17,FORMULA HEEL H17,5,35,46.67,11.67,25,ACCESSORIES
37319,5GLFHH3,FORMULA HEEL H3,1,6,8.1,2.1,26,ACCESSORIES
37320,5GLFHH5,FORMULA HEEL H5,0,0,-0.68,-0.68,-100,ACCESSORIES
37321,5GLFHH7,FORMULA HEEL H7,1,6,6.38,0.38,6,ACCESSORIES
37328,5GLFSS10,FORMULA SLIDE SOLE S10,6,42,55.07,13.07,24,ACCESSORIES
37329,5GLFSS18,FORMULA SLIDE SOLE S18,11,76.95,105.71,28.76,27,ACCESSORIES
37325,5GLFSS2,FORMULA SLIDE SOLE S2,4,34,44.02,10.02,23,ACCESSORIES
37326,5GLFSS4,FORMULA SLIDE SOLE S4,5,35,45.67,10.67,23,ACCESSORIES
