SKU#,CODE,DESCRIPT,QTY SOLD,TOT COST,TOT PRICE,PROFIT,%,DEPT
13442,6TUCLPU,CLASSIC PURPLE,93,61.38,97.57,36.19,37,INSERTS
13386,6TUCLRD,CLASSIC RED,112,73.92,119.36,45.44,38,INSERTS
13344,6TUCLWH,CLASSIC WHITE,136,89.76,141.64,51.88,37,INSERTS
13372,6TUCLYE,CLASSIC YELLOW,268,176.88,286.48,109.6,38,INSERTS
36463,5KRCHBC8,CLEAN & HOOK BALL CLEANER 8oz,17,80.39,120.6,40.21,33,ACCESSORIES
18820,4MOCS,CLEAN SHOT,12,246,324.26,78.26,24,GLOVES
38331,1STCLTL,CLEAR STORM TEAL,97,9700,12019.18,2319.18,19,BALLS
37673,1STCLWS,CLEAR STORM WHITE,10,1150,1299.52,149.52,12,BALLS
36582,5TUBPT45,CLEAR T45 BALL PLUG,7,405.65,582.76,177.11,30,PRO SHOP SUPPLIES
11682,5GLCBS,CLEATS BACK SKIN 7/PACK,1,6.18,9.24,3.06,33,ACCESSORIES
11683,5GLCCL,CLEATS CHROME LEATHER 7/PACK,1,6.18,9.24,3.06,33,ACCESSORIES
11686,5GLCDS,CLEATS DEER SKIN 7/PACK,1,6.17,9.24,3.07,33,ACCESSORIES
38011,3BRCTBK,COAST BLACK,13,416,534.66,118.66,22,SHOES
38010,3BRCTSA,COAST SAND,12,384,509.78,125.78,25,SHOES
4768,5MOCK,COLOR KIT 12 COLORS,3,302.37,386.27,83.9,22,PRO SHOP SUPPLIES
38091,1BRCO,COMBAT,4,500,559.8,59.8,11,BALLS
35686,2BRCO3TBK,COMBAT 3 TOTE BLACK,4,220,288.48,68.48,24,BAGS
37494,3BRCOBBR,COMMAND BLACK / BLUE RH,6,240,307.18,67.18,22,SHOES
37493,3BRCOBGR,COMMAND BLACK / GREY RH,7,280,364.94,84.94,23,SHOES
36791,2EBCSBK,COMPACT SGL TOTE BLACK,2,20,28.76,8.76,30,BAGS
35970,5VIITTS,CONVERSION SLEEVES,23,5.75,15.64,9.89,63,ACCESSORIES
38262,1GLCO,COVE,30,3357.9,4162.13,804.23,19,BALLS
38263,1SWCRHY,CRAZE HYBRID,8,580,703.68,123.68,18,BALLS
37908,1SWCRPL,CRAZE PEARL,1,70,96.4,26.4,27,BALLS
37907,1SWCRSO,CRAZE SOLID,3,210,254.49,44.49,17,BALLS
37845,1TRCR,CRITERION,8,960,309.6,-650.4,-210,BALLS
37922,1TRCRHY,CRITERION HYBRID,4,480,323.9,-156.1,-48,BALLS
38305,1TRCRIN,CRITERION INVERSE,4,480,563.85,83.85,15,BALLS
38326,1BRCR78,CROWN 78U,56,5040,6230.04,1190.04,19,BALLS
20354,5BRCFCO6,CROWN FACTORY COMPOUND 6oz,9,49.5,67.71,18.21,27,ACCESSORIES
20355,5BRCFCOQ,CROWN FACTORY COMPOUND QUART,7,119,163.39,44.39,27,ACCESSORIES
20352,5BRCFP6,CROWN FACTORY POLISH 6oz,7,38.5,52.08,13.58,26,ACCESSORIES
20353,5BRCFPQ,CROWN FACTORY POLISH QUART,5,85,119.18,34.18,29,ACCESSORIES
20358,5BRCFC7,CROWN FOAMING CLEANER 7oz,5,27.5,37.2,9.7,26,ACCESSORIES
20356,5BRCSG6,CROWN SCRUBBING GEL 6oz,1,5.5,7.44,1.94,26,ACCESSORIES
20357,5BRCSGQ,CROWN SCRUBBING GEL QUART,1,17,22.31,5.31,24,ACCESSORIES
37976,1BRCV,CROWN VICTORY,31,2790,3488.68,698.68,20,BALLS
4621,2KRC1BK,CRUISER 1 BLACK,26,1299.5,1781.95,482.45,27,BAGS
37593,2KRC1DO,CRUISER 1 DONUTS,3,141.81,211.03,69.22,33,BAGS
4624,2KRC1PUWB,CRUISER 1 PURPLE / WHITE / BK,33,1643.24,2242.37,599.13,27,BAGS
17239,2KRC1RWB,CRUISER 1 RED / WHITE / BLACK,13,651.17,885.97,234.8,27,BAGS
10133,2KRC1RWB,CRUISER 1 ROYAL / WHITE / BLACK,33,1639.75,2236.82,597.07,27,BAGS
28215,2KRC1RST,CRUISER 1 STONE,10,493.98,683.4,189.42,28,BAGS
35701,2KRC1TL,CRUISER 1 TEAL,11,548.69,762.8,214.11,28,BAGS
37592,2KRC1WL,CRUISER 1 WHITE LEOPARD,7,341.6,496.65,155.05,31,BAGS
4612,2KRC2BK,CRUISER 2 BLACK,38,2454.04,3369.87,915.83,27,BAGS
37610,2KRC2DO,CRUISER 2 DONUTS,9,548.62,789.17,240.55,30,BAGS
37116,2KRC2GN,CRUISER 2 GREY / NAVY,7,449.96,625.23,175.27,28,BAGS
28222,2KRC2PK,CRUISER 2 PINK,6,387.48,501.43,113.95,23,BAGS
23625,2KRC2PUW,CRUISER 2 PURPLE / WHITE / BLACK,30,1930.77,2668.15,737.38,28,BAGS
19722,2KRC2RWB,CRUISER 2 RED / WHITE / BLACK,21,1355.34,1864.16,508.82,27,BAGS
9027,2KRC2BWB,CRUISER 2 ROYAL / WHITE / BLACK,35,2258.87,3097.87,839,27,BAGS
26873,2KRC2ST,CRUISER 2 STONE,26,1676.52,2337.86,661.34,28,BAGS
35014,2KRC2TL,CRUISER 2 TEAL,2,127.58,172.08,44.5,26,BAGS
38125,2KRC2US,CRUISER 2 USA FLAG,11,739.2,993.03,253.83,26,BAGS
38126,2KRC2WBS,CRUISER 2 WH / BK / RED SPLASH,4,268.8,348.59,79.79,23,BAGS
37595,2KRC2WL,CRUISER 2 WHITE LEOPARD,5,332.85,446.55,113.7,25,BAGS
26864,2KRC3BK,CRUISER 3 ROLLER BLACK,9,763.03,1062.81,299.78,28,BAGS
26865,2KRC3RO,CRUISER 3 ROLLER ROYAL,-1,-84.39,-123.44,-39.05,-32,BAGS
38133,2KRC4ILBS,CRUISER INLINE 4X4 BK / SILVER,3,459,593.73,134.73,23,BAGS
37596,2KRCL2BL,CRUISER LUX DBL ROLLER BLUE,4,285,399.63,114.63,29,BAGS
37598,2KRCL2GO,CRUISER LUX DBL ROLLER GOLD,1,71.25,95.3,24.05,25,BAGS
37597,2KRCL2SI,CRUISER LUX DBL ROLLER SILVER,2,142.5,198.19,55.69,28,BAGS
35758,2KRCRS2PU,CRUISER SCRATCH 2 ROLLER PURPLE,4,263.2,370.92,107.72,29,BAGS
35757,2KRCRS2RO,CRUISER SCRATCH 2 ROLLER ROYAL,3,175.29,273.5,98.21,36,BAGS
24147,5VICSBP1,CS HYBRID BALL PLUG KIT (1 Gal ),6,405,556.89,151.89,27,PRO SHOP SUPPLIES
16887,5VICSBP2,CS HYBRID BALL PLUG KIT (2 Gal ),4,450,599.52,149.52,25,PRO SHOP SUPPLIES
37981,1TRCYPL,CYPHER PEARL,17,1445,1329.55,-115.45,-9,BALLS
38324,1BRDZBK,DANGER ZONE BLACK,310,24180,30452.4,6272.4,21,BALLS
38325,1BRDZPI,DANGER ZONE PURPLE ICE,198,15444,19594.1,4150.1,21,BALLS
37564,3DEDARB,DANI PURPLE / PINK,5,150,201.75,51.75,26,SHOES
37933,1DVDS,DARK SIDE,4,340,412.98,72.98,18,BALLS
37056,3DEDEBK,DELILA BLACK,11,396,486.5,90.5,19,SHOES
35177,2STDBPBK,DELUXE BACKPACK BK,1,53.26,74.72,21.46,29,BAGS
37924,5STSHOBD,DELUXE OVAL BOLT SHAMMY BLUE,14,117.74,166.28,48.54,29,ACCESSORIES
24471,5GESSDBK,DELUXE SEE SAW BLACK,8,35.59,53.1,17.51,33,ACCESSORIES
24034,5GESSDBB,DELUXE SEE SAW BLACK / BLUE,2,10,13.5,3.5,26,ACCESSORIES
24036,5GESSDBO,DELUXE SEE SAW BLACK / ORANGE,2,9.37,13.2,3.83,29,ACCESSORIES
36906,5GESSDBW,DELUXE SEE SAW BLACK / WHITE,5,20,37.5,17.5,47,ACCESSORIES
37379,5GESSDOR,DELUXE SEE SAW ORANGE,2,8,13.5,5.5,41,ACCESSORIES
36359,5STSSDBT,DELUXE SEE-SAW BLACK / TEAL,19,94.93,128.24,33.31,26,ACCESSORIES
18980,5STSHDX,DELUXE SHAMMY,4,39.92,53.16,13.24,25,ACCESSORIES
3847,4MADWGR,DELUXE WRISTGLOVE RH,11,169.16,222.32,53.16,24,GLOVES
37145,3HADEWBR,DESTINY WHITE / BLACK RH,3,150,201.6,51.6,26,SHOES
35751,2KRD2BR,DEUCE 2 BALL BACKPACK BLACK/RED,5,287.11,373.55,86.44,23,BAGS
38124,2KRD2SI,DEUCE 2 BALL BACKPACK SILVER,2,115.5,144.75,29.25,20,BAGS
36677,3DEDKBP,DEXLITE KNIT BLACK / PINK,8,348,396,48,12,SHOES
37123,2KRDI4BK,DIAMOND 4 BALL ROLLER BLACK,14,2520,3341.92,821.92,25,BAGS
37124,2KRDI6BK,DIAMOND 6 BALL ROLLER BLACK,5,1210,1540.18,330.18,21,BAGS
38135,2KRDIAB,DIAMOND ADD ON BAG,4,65.12,86.86,21.74,25,BAGS
24027,5JADDP,DIAMOND DUST PAD,1,28.11,38,9.89,26,PRO SHOP SUPPLIES
37735,2KRDISB,DIAMOND SHOE BAG BLACK,1,19.25,27.95,8.7,31,BAGS
36752,3HADIBKL,DIESEL BLACK LH,5,449.95,199.75,-250.2,-125,SHOES
36751,3HADIBKR,DIESEL BLACK RH,4,370.32,319.8,-50.52,-16,SHOES
36753,3HADIBKW,DIESEL BLACK WIDE,5,438.45,399.75,-38.7,-10,SHOES
24313,5MODSBK,DISK SHAMMY BLACK,9,75.6,109.14,33.54,31,ACCESSORIES
24314,5MODSBL,DISK SHAMMY BLUE,12,100.8,140.29,39.49,28,ACCESSORIES
36763,5MODSLI,DISK SHAMMY LIME,13,109.2,153.16,43.96,29,ACCESSORIES
36761,5MODSOR,DISK SHAMMY ORANGE,8,67.2,96.28,29.08,30,ACCESSORIES
25128,5MODSPU,DISK SHAMMY PURPLE,11,92.4,130.72,38.32,29,ACCESSORIES
24315,5MODSRD,DISK SHAMMY RED,8,67.2,96.91,29.71,31,ACCESSORIES
38176,5KRDSDCA,DISNEY SHAMMY CARS,3,38.58,54.35,15.77,29,ACCESSORIES
38177,5KRDSDFR,DISNEY SHAMMY FROZEN,3,38.58,54.35,15.77,29,ACCESSORIES
38178,5KRDSDIO,DISNEY SHAMMY INSIDE OUT,3,38.58,54.35,15.77,29,ACCESSORIES
38179,5KRDSDLS,DISNEY SHAMMY LILO & STITCH,3,38.58,54.35,15.77,29,ACCESSORIES
38180,5KRDSDMF,DISNEY SHAMMY MICKEY AND FRIENDS,3,38.58,54.35,15.77,29,ACCESSORIES
38181,5KRDSDMM,DISNEY SHAMMY MICKEY MOUSE,6,77.16,106.43,29.27,28,ACCESSORIES
38182,5KRDSDMW,DISNEY SHAMMY MIKE WAZOWSKI,5,64.3,88.94,24.64,28,ACCESSORIES
38183,5KRDSDMNM,DISNEY SHAMMY MINNIE MOUSE,4,51.44,70.51,19.07,27,ACCESSORIES
38184,5KRDSDPR,DISNEY SHAMMY PRINCESSES,4,51.44,72.31,20.87,29,ACCESSORIES
38185,5KRDSDST,DISNEY SHAMMY STITCH,6,77.16,107.28,30.12,28,ACCESSORIES
37033,2RO2BCBO,DOUBLE ALL-STAR DUFFLE BLACKOUT,1,41.8,55.71,13.91,25,BAGS
7376,2VIDCTBK,DOUBLE CLEAR TOTE BLACK,1,21.6,30.78,9.18,30,BAGS
7375,2VIDCTBL,DOUBLE CLEAR TOTE BLUE,2,43.2,60.26,17.06,28,BAGS
7369,2VIDPCTBK,DOUBLE PLUS CLEAR TOTE BLACK,1,24,35.1,11.1,32,BAGS
7370,2VIDPCTBL,DOUBLE PLUS CLEAR TOTE BLUE,1,24,33.48,9.48,28,BAGS
7371,2VIDPCTRE,DOUBLE PLUS CLEAR TOTE RED,1,24,31.68,7.68,24,BAGS
38246,2STDBTAP,DOUBLE TOTE ABSTRACT PURPLE,6,126,172.46,46.46,27,BAGS
38244,2STDTDXAP,DOUBLE TOTE DX ABSTACT PURPLE,8,184,258.61,74.61,29,BAGS
38245,2STDTDXSB,DOUBLE TOTE DX STEEL BLUE,13,299,407.79,108.79,27,BAGS
38247,2STDBTSB,DOUBLE TOTE STEEL BLUE,1,21,28.17,7.17,25,BAGS
35471,5VIDBWS1516,DRILL BIT WITH STOPPER 1 5/16,1,69,93.15,24.15,26,ACCESSORIES
35472,5VIDBWS1716,DRILL BIT WITH STOPPER 1 7/16,2,150,199.72,49.72,25,ACCESSORIES
35473,5VIDBWS1916,DRILL BIT WITH STOPPER 1 9/16,1,95,130.86,35.86,27,ACCESSORIES
21557,5SCDT,DRILLING TABLETS,5,11.7,20.2,8.5,42,PRO SHOP SUPPLIES
36328,2KRDRGC3,DRIVE 3 DUAL WHEELS GREY / CAMO,4,516,667.4,151.4,23,BAGS
36327,2KRDR3NA,DRIVE 3 DUAL WHEELS NAVY,3,387,510.03,123.03,24,BAGS
36820,5EBDD,DRY DOG NAVY,11,66,96.79,30.79,32,ACCESSORIES
37102,2DVBPDS,DV8 BACKPACK DYE-SUB,2,64,82.72,18.72,23,BAGS
38003,5DVSHBK,DV8 SHAMMY PAD BLACK,2,16,21.38,5.38,25,ACCESSORIES
37444,2DVTTDS,DV8 TRIPLE TOTE DYE-SUB,1,60,78.67,18.67,24,BAGS
24142,5TUDTAC,DX TOUR ACCESSORY CASE,1,22.95,29.26,6.31,22,ACCESSORIES
37602,2KRDSSTDO,DYE SUB SLIM 3 DONUTS,4,260.2,342.32,82.12,24,BAGS
38127,2KRDSSTPC,DYE SUB SLIM 3 PURPLE CAMO,1,66.15,85.58,19.43,23,BAGS
38128,2KRDSSTWB,DYE SUB SLIM 3 WH/BK/RD SPLASH,1,66.15,85.58,19.43,23,BAGS
37092,2HADS3TBA,DYE-SUB 3 TOTE  BARBWIRE,5,300,393.24,93.24,24,BAGS
36271,2HADS3TBW,DYE-SUB 3 TOTE BLACK WIDOW,7,405.65,554.63,148.98,27,BAGS
37458,2HADS3TPA,DYE-SUB 3 TOTE PINK ARROWS,2,120,165.3,45.3,27,BAGS
37083,5BRSCDS,DYE-SUB SHOE COVER,7,49,70.16,21.16,30,ACCESSORIES
37082,5BRSSDS,DYE-SUB SHOE SLIDER,1,4,5.32,1.32,25,ACCESSORIES
37442,5BRBCES,EASY GLIDE BALL CUP,7,33.25,49.98,16.73,33,ACCESSORIES
36815,5EBSP,EBONITE SHAMMY PAD BLUE,1,9.5,12.72,3.22,25,ACCESSORIES
36819,5EBSHB,EBONITE SHOE BRUSH,14,35,54.32,19.32,36,ACCESSORIES
36821,5EBSHSL,EBONITE SHOE SLIDER,1,4,5.32,1.32,25,ACCESSORIES
37846,1EBVB,EBONITE VIZ A BALL,1,66,80.96,14.96,18,BALLS
36429,5KREMTBU,ECONOMY MICROFIBER TOWEL BURG,3,6,9.9,3.9,39,ACCESSORIES
36433,5KREMTGR,ECONOMY MICROFIBER TOWEL GRAY,5,10,14.85,4.85,33,ACCESSORIES
36432,5KREMTNA,ECONOMY MICROFIBER TOWEL NAVY,2,4,6.6,2.6,39,ACCESSORIES
36434,5KREMTOR,ECONOMY MICROFIBER TOWEL ORANGE,3,6.12,9.9,3.78,38,ACCESSORIES
36430,5KREMTPI,ECONOMY MICROFIBER TOWEL PINK,8,16,24.75,8.75,35,ACCESSORIES
37833,5KRSHEBL,ECONOMY SHAMMY LEATHER BLUE,14,82.32,122.4,40.08,33,ACCESSORIES
37098,2BRETTWP,EDGE TRIPLE TOTE W/SHOE BLUE,4,220,301.58,81.58,27,BAGS
37506,1HAEF,EFFECT,20,2500,1626.37,-873.63,-54,BALLS
37863,1HAEFTO,EFFECT TOUR,21,2625,3071.23,446.23,15,BALLS
36377,5KRES,ELBOW SUPPORT,17,75.82,106.02,30.2,28,ACCESSORIES
38261,1GLEM,EMBER,15,1678.95,2093.01,414.06,20,BALLS
27263,5KREGSPH,EMOJI GRIP SACKS POO HAPPENS,3,16.5,22.67,6.17,27,ACCESSORIES
38302,1BREN,ENERGIZE,5,625,768.46,143.46,19,BALLS
38086,1EBEN,ENTITY,3,360,433.13,73.13,17,BALLS
38317,1EBENPL,ENTITY PEARL,2,240,285.08,45.08,16,BALLS
36221,3KREPBCR,EPIC BLACK / CHARCOAL RH,8,413.84,535.08,121.24,23,SHOES
36222,3KREPBCRW,EPIC BLACK / CHARCOAL RH WW,2,101.3,135.98,34.68,26,SHOES
37917,1STEQ,EQUINOX,47,5987.8,7311.02,1323.22,18,BALLS
38298,1STEQSO,EQUINOX SOLID,173,22040.2,26907.78,4867.58,18,BALLS
38064,1BRETSO,ETHOS SOLID,1,105,145.08,40.08,28,BALLS
36353,5POEP2,EVERCLEAR PLUG 2 GAL KIT,4,520,699.35,179.35,26,PRO SHOP SUPPLIES
38306,1RAEE,EVIL EYE,29,3625,4445.29,820.29,18,BALLS
37408,1MOEV,EVOKE,1,121.8,39.95,-81.85,-205,BALLS
37930,1MOEH,EVOKE HYSTERIA,56,6898.64,8267.68,1369.04,17,BALLS
21373,5GEEL8.5,EVOLUTION ELEVATE 8.5oz,37,169.57,225.99,56.42,25,ACCESSORIES
20642,5GEEH8,EVOLUTION HYDRO 8oz,8,28.8,38.12,9.32,24,ACCESSORIES
20645,5GEEHQ,EVOLUTION HYDRO QT SPRAY,1,10.52,15.35,4.83,31,ACCESSORIES
20644,5GEEI8,EVOLUTION INTENSE 8oz,4,17.16,23.36,6.2,27,ACCESSORIES
20649,5GEEIQ,EVOLUTION INTENSE QT SPRAY,1,12.88,16.43,3.55,22,ACCESSORIES
20643,5GEEM8,EVOLUTION MAXX 8oz,82,430.44,557.28,126.84,23,ACCESSORIES
20648,5GEEMQNS,EVOLUTION MAXX QT (Refill),1,16.48,20.55,4.07,20,ACCESSORIES
20651,5GEERQNS,EVOLUTION REFRESH QT.,1,12.88,16.43,3.55,22,ACCESSORIES
36921,5GEEEU4,EVOLUTION URETHANE 4oz,5,12.5,14.75,2.25,15,ACCESSORIES
20632,5GEEX1CPTRE,EXCEL 1 CLASSIC PRE-CUT RED,131,720.5,953.92,233.42,24,ACCESSORIES
21381,5GEEXC1PCRE,EXCEL 1 COPPER PRE-CUT RED,27,160.65,207.14,46.49,22,ACCESSORIES
20633,5GEEX2CPTBL,EXCEL 2 CLASSIC PRE-CUT BLUE,112,616,808.47,192.47,24,ACCESSORIES
21382,5GEEXC2PCBL,EXCEL 2 COPPER PRE-CUT BLUE,13,77.35,99.95,22.6,23,ACCESSORIES
20634,5GEEX3CPTPU,EXCEL 3 CLASSIC PRE-CUT PURPLE,91,500.5,660.83,160.33,24,ACCESSORIES
21383,5GEEXC3PCPU,EXCEL 3 COPPER PRE-CUT PURPLE,9,53.55,68.62,15.07,22,ACCESSORIES
20635,5GEEX4CPTOR,EXCEL 4 CLASSIC PRE-CUT ORANGE,118,649,856.8,207.8,24,ACCESSORIES
21384,5GEEXC4PCOR,EXCEL 4 COPPER PRE-CUT ORANGE,18,107.09,142.46,35.37,25,ACCESSORIES
20636,5GEEX5CPTAQ,EXCEL 5 CLASSIC PRE-CUT AQUA,45,247.5,324.52,77.02,24,ACCESSORIES
20637,5GEEX6CSP,EXCEL CLASSIC SAMPLE PACK (2 EA),18,24.3,39.56,15.26,39,ACCESSORIES
35304,5GEEXCRBL,EXCEL COPPER ROLL BLUE,1,6.05,7.97,1.92,24,ACCESSORIES
35305,5GEEXCRPU,EXCEL COPPER ROLL PURPLE,5,30.25,39.93,9.68,24,ACCESSORIES
24039,5GEETGP40,EXCEL TAPE GLOW PINK 40ct,2,10.6,14.42,3.82,26,ACCESSORIES
24038,5GEETGY40,EXCEL TAPE GLOW YELLOW 40ct,2,11,13.64,2.64,19,ACCESSORIES
37618,5MOEKBG,EXOFLEX KT PRE-CUT BLACK / GRAY,4,36.96,53.4,16.44,31,ACCESSORIES
37619,5MOEKBL,EXOFLEX KT PRE-CUT BLUE,2,18.48,26.7,8.22,31,ACCESSORIES
36344,5POFFP6,FACTORY FINISH POLISH 6oz,5,28.75,39.65,10.9,27,ACCESSORIES
36345,5POFFPQ,FACTORY FINISH POLISH QUART,2,46,64.08,18.08,28,ACCESSORIES
37496,3BRFABB,FANATIC BLACK / BLUE,21,601.05,892.43,291.38,33,SHOES
37497,3BRFABR,FANATIC BLACK / RED,18,538.72,763.98,225.26,29,SHOES
36308,2KRFADTBR,FAST DOUBLE TOTE BLACK / ROYAL,1,24.46,37.95,13.49,36,BAGS
25838,2KRFASBK,FAST SINGLE TOTE BLACK,21,330.75,451.46,120.71,27,BAGS
25840,2KRFASCH,FAST SINGLE TOTE CHARCOAL,4,61.36,85.2,23.84,28,BAGS
25841,2KRFASPU,FAST SINGLE TOTE PURPLE,3,47.25,70.8,23.55,33,BAGS
36306,2KRFARE,FAST SINGLE TOTE RED,8,125.07,176.53,51.46,29,BAGS
37119,2KRFSTBK,FAST SLIM 3 BLACK,7,463.05,591.28,128.23,22,BAGS
37785,4KRFTPL,FAST TWIST PRO LIFT RH,5,80,108.62,28.62,26,GLOVES
22312,5VIFTDB,FEEL TAPE DARK BLUE,6,15,24.9,9.9,40,ACCESSORIES
22303,5VIFTLB,FEEL TAPE LIGHT BLUE,16,40.85,62.71,21.86,35,ACCESSORIES
22306,5VIFTLW,FEEL TAPE LIGHT WHITE,4,10,16.6,6.6,40,ACCESSORIES
22321,5VIFTOR,FEEL TAPE ORANGE,4,10,16.6,6.6,40,ACCESSORIES
22318,5VIFTPU,FEEL TAPE PURPLE,12,31,46.54,15.54,33,ACCESSORIES
22309,5VIFTRE,FEEL TAPE RED,11,27.5,44.13,16.63,38,ACCESSORIES
22300,5VIFTSI,FEEL TAPE SILVER,14,35,53.91,18.91,35,ACCESSORIES
22315,5VIFTYE,FEEL TAPE YELLOW,9,22.95,34.85,11.9,34,ACCESSORIES
36278,3HAFBKRH,FIERCE BLACK RH,1,75,97.57,22.57,23,SHOES
35595,5TUFISBK,FINGER INNER SLEEVE BLACK,14,21.7,32.28,10.58,33,ACCESSORIES
35596,5TUFISOBK,FINGER OUTER SLEEVE BLACK,8,12.4,19.28,6.88,36,ACCESSORIES
37625,1EBFIPG,FIREBALL PURPLE / GOLD,3,210,209.85,-0.15,0,BALLS
4942,5TUTRBE,FITTING TAPE BEIGE ROLL,10,60.5,89.3,28.8,32,ACCESSORIES
9721,5TUTRDBK,FITTING TAPE DRIVEN BLACK ROLL,28,141.73,199.86,58.13,29,ACCESSORIES
4941,5TUTRMI,FITTING TAPE MINT ROLL,29,205.9,270.41,64.51,24,ACCESSORIES
4943,5TUTRPU,FITTING TAPE PURPLE ROLL,16,96.8,137.6,40.8,30,ACCESSORIES
36160,5MOFGS,FLEX GRIP SACK ORANGE,2,15.96,17.72,1.76,10,ACCESSORIES
20527,5MOFTF,FLEX TAPE FAST RELEASE BLK,94,592.03,839.83,247.8,30,ACCESSORIES
20526,5MOFTM,FLEX TAPE MED RELEASE GRAY,42,264.54,377.19,112.65,30,ACCESSORIES
20525,5MOFTS,FLEX TAPE SLOW RELEASE ORG,56,351.13,511.94,160.81,31,ACCESSORIES
11997,5TUFT,FLEXI-TIPS (24CT),4,12,18.8,6.8,36,PRO SHOP SUPPLIES
36396,5KRFSCDO,FLEXX SHOE COVER DONUTS,9,77.83,105.51,27.68,26,ACCESSORIES
38143,5KRFLSCFL,FLEXX SHOE COVER FLAMINGOS,7,60.62,85.79,25.17,29,ACCESSORIES
36391,5KRFSCGC,FLEXX SHOE COVER GREY CAMO,1,8.54,11.35,2.81,25,ACCESSORIES
36395,5KRFSCGS,FLEXX SHOE COVER GREY SCRATCH,6,51.96,68.1,16.14,24,ACCESSORIES
36656,5KRFLSCNC,FLEXX SHOE COVER NAVY CAMO,3,24.87,36.37,11.5,32,ACCESSORIES
38144,5KRFLSCPP,FLEXX SHOE COVER PAW PRINTS,9,77.94,109.65,31.71,29,ACCESSORIES
36392,5KRFSCPR,FLEXX SHOE COVER PINK RIBBONS,1,8.66,11.61,2.95,25,ACCESSORIES
38142,5KRFLSCPS,FLEXX SHOE COVER PURPLE SCRATCH,9,77.94,107.33,29.39,27,ACCESSORIES
36393,5KRFSCRS,FLEXX SHOE COVER RED SCRATCH,3,25.98,34.31,8.33,24,ACCESSORIES
36654,5KRFLSCSH,FLEXX SHOE COVER SHAMROCK,2,16.91,23.86,6.95,29,ACCESSORIES
36390,5KRFSCUSA,FLEXX SHOE COVER USA,5,43.36,57.53,14.17,25,ACCESSORIES
37110,2KRFSPS,FLEXX SINGLE PUR / SIL SCRATCH,22,473.75,649.51,175.76,27,BAGS
36307,2KRFSBS,FLEXX SINGLE TOTE BLUE SCRATCH,25,544.41,730.83,186.42,26,BAGS
37109,2KRFSGG,FLEXX SINGLE TOTE GREY / GREEN,6,45,176.55,131.55,75,BAGS
25456,2KRFSIST,FLEXX SINGLE TOTE STONE,20,409.46,577.8,168.34,29,BAGS
37590,2KRFSIUS,FLEXX SINGLE TOTE USA,4,89.98,126.92,36.94,29,BAGS
36376,5KRFWS,FLEXX WRIST SUPPORT,17,80.08,111.39,31.31,28,ACCESSORIES
36969,2STFSAM,FLIP SINGLE AMETHYST,7,105,209.29,104.29,50,BAGS
38248,2STFSEB,FLIP SINGLE BK / ELECTRIC BLUE,3,69,93.98,24.98,27,BAGS
15396,2STFSBK,FLIP SINGLE BLACK,17,389.88,544.02,154.14,28,BAGS
12321,2STFSBP,FLIP SINGLE BLACK / PURPLE,1,16.34,30.18,13.84,46,BAGS
12320,2STFSBR,FLIP SINGLE BLACK / RED,1,21.42,34.3,12.88,38,BAGS
12318,2STFSBR,FLIP SINGLE BLACK / ROYAL,2,43.13,66.88,23.75,36,BAGS
37027,2STFSDS,FLIP SINGLE DYE SUB,1,15,27.37,12.37,45,BAGS
36603,3KRFLLBK,FLYER LITE BLACK,75,1955.06,2619.11,664.05,25,SHOES
36620,3KRFLLBKW,FLYER LITE BLACK WIDE,12,311.16,424.1,112.94,27,SHOES
36972,3KRFLLRC,FLYER LITE RED CAMO,54,1256.04,1817.43,561.39,31,SHOES
35238,3KRFLLSB,FLYER LITE SLATE / BLACK,33,774.76,1152.88,378.12,33,SHOES
36606,3KRFLMBC,FLYER MESH BK / CARDINAL,48,1196.03,1691.27,495.24,29,SHOES
36214,3KRFLMRO,FLYER MESH BK / ROYAL,70,1805.34,2443.51,638.17,26,SHOES
36605,3KRFLMROW,FLYER MESH BK / ROYAL WIDE,15,382.75,525.06,142.31,27,SHOES
26171,3KRFLMBS,FLYER MESH BLACK / STEEL,82,2115.57,2805.66,690.09,25,SHOES
35594,3KRFLMBSW,FLYER MESH BLACK / STEEL WIDE,23,573.62,773.68,200.06,26,SHOES
36619,3KRFLMBSY,FLYER MESH BLACK / STEEL YOUTH,4,101.68,146.3,44.62,30,SHOES
37527,3KRFLMGT,FLYER MESH GREY / TAN,19,456,685.68,229.68,33,SHOES
36601,3KRFLMVRY,FLYER MESH VELCRO ROYAL YOUTH,23,594.28,782.79,188.51,24,SHOES
2601,4STF,FORECAST RH OR LH,12,136.98,178.14,41.16,23,GLOVES
37323,5GLFHH15,FORMULA HEEL H15,2,12,16.65,4.65,28,ACCESSORIES
37324,5GLFHH17,FORMULA HEEL H17,3,21,28.78,7.78,27,ACCESSORIES
37319,5GLFHH3,FORMULA HEEL H3,2,12,16.02,4.02,25,ACCESSORIES
37320,5GLFHH5,FORMULA HEEL H5,3,17.19,24.57,7.38,30,ACCESSORIES
37321,5GLFHH7,FORMULA HEEL H7,2,12,16.02,4.02,25,ACCESSORIES
37328,5GLFSS10,FORMULA SLIDE SOLE S10,5,35,49.15,14.15,29,ACCESSORIES
37329,5GLFSS18,FORMULA SLIDE SOLE S18,8,55.7,74.77,19.07,26,ACCESSORIES
37325,5GLFSS2,FORMULA SLIDE SOLE S2,4,34,46.03,12.03,26,ACCESSORIES
