SKU#,CODE,DESCRIPT,QTY SOLD,TOT COST,TOT PRICE,PROFIT,%,DEPT
20632,5GEEX1CPTRE,EXCEL 1 CLASSIC PRE-CUT RED,38,209,269.95,60.95,23,ACCESSORIES
21381,5GEEXC1PCRE,EXCEL 1 COPPER PRE-CUT RED,9,53.55,72.4,18.85,26,ACCESSORIES
20633,5GEEX2CPTBL,EXCEL 2 CLASSIC PRE-CUT BLUE,58,319,409.6,90.6,22,ACCESSORIES
21382,5GEEXC2PCBL,EXCEL 2 COPPER PRE-CUT BLUE,4,23.8,31.24,7.44,24,ACCESSORIES
20634,5GEEX3CPTPU,EXCEL 3 CLASSIC PRE-CUT PURPLE,10,55,73.78,18.78,25,ACCESSORIES
21383,5GEEXC3PCPU,EXCEL 3 COPPER PRE-CUT PURPLE,4,23.8,31.24,7.44,24,ACCESSORIES
20635,5GEEX4CPTOR,EXCEL 4 CLASSIC PRE-CUT ORANGE,14,77,100.71,23.71,24,ACCESSORIES
21384,5GEEXC4PCOR,EXCEL 4 COPPER PRE-CUT ORANGE,5,29.75,38.63,8.88,23,ACCESSORIES
20636,5GEEX5CPTAQ,EXCEL 5 CLASSIC PRE-CUT AQUA,5,27.5,37.21,9.71,26,ACCESSORIES
20637,5GEEX6CSP,EXCEL CLASSIC SAMPLE PACK (2 EA),2,2.7,4.14,1.44,35,ACCESSORIES
35305,5GEEXCRPU,EXCEL COPPER ROLL PURPLE,1,6.05,7.79,1.74,22,ACCESSORIES
37496,3BRFABB,FANATIC BLACK / BLUE,5,155.85,211.13,55.28,26,SHOES
37497,3BRFABR,FANATIC BLACK / RED,2,62.08,86.58,24.5,28,SHOES
25838,2KRFASBK,FAST SINGLE TOTE BLACK,16,252,354.88,102.88,29,BAGS
25841,2KRFASPU,FAST SINGLE TOTE PURPLE,3,47.25,70.8,23.55,33,BAGS
25839,2KRFASRO,FAST SINGLE TOTE ROYAL,2,30.08,47.2,17.12,36,BAGS
35704,2KRFSTRO,FAST SLIM 3 ROYAL,4,264.6,326.27,61.67,19,BAGS
37785,4KRFTPL,FAST TWIST PRO LIFT RH,1,16,21.43,5.43,25,GLOVES
22318,5VIFTPU,FEEL TAPE PURPLE,1,2.5,3.65,1.15,32,ACCESSORIES
36278,3HAFBKRH,FIERCE BLACK RH,1,75,92.43,17.43,19,SHOES
4942,5TUTRBE,FITTING TAPE BEIGE ROLL,8,48.4,80.96,32.56,40,ACCESSORIES
9721,5TUTRDBK,FITTING TAPE DRIVEN BLACK ROLL,22,108.9,157.94,49.04,31,ACCESSORIES
4941,5TUTRMI,FITTING TAPE MINT ROLL,12,85.2,120.91,35.71,30,ACCESSORIES
4943,5TUTRPU,FITTING TAPE PURPLE ROLL,9,54.45,90.33,35.88,40,ACCESSORIES
20527,5MOFTF,FLEX TAPE FAST RELEASE BLK,15,94.49,135.37,40.88,30,ACCESSORIES
20526,5MOFTM,FLEX TAPE MED RELEASE GRAY,7,44.1,61.74,17.64,29,ACCESSORIES
20525,5MOFTS,FLEX TAPE SLOW RELEASE ORG,4,25.19,36.48,11.29,31,ACCESSORIES
11997,5TUFT,FLEXI-TIPS (24CT),2,6,7.42,1.42,19,PRO SHOP SUPPLIES
36395,5KRFSCGS,FLEXX SHOE COVER GREY SCRATCH,6,51.96,74.32,22.36,30,ACCESSORIES
36656,5KRFLSCNC,FLEXX SHOE COVER NAVY CAMO,4,33.16,50.05,16.89,34,ACCESSORIES
38144,5KRFLSCPP,FLEXX SHOE COVER PAW PRINTS,3,25.98,37.15,11.17,30,ACCESSORIES
38142,5KRFLSCPS,FLEXX SHOE COVER PURPLE SCRATCH,5,43.3,59.35,16.05,27,ACCESSORIES
36393,5KRFSCRS,FLEXX SHOE COVER RED SCRATCH,5,43.3,60,16.7,28,ACCESSORIES
36654,5KRFLSCSH,FLEXX SHOE COVER SHAMROCK,2,17.32,25.8,8.48,33,ACCESSORIES
36390,5KRFSCUSA,FLEXX SHOE COVER USA,1,8.67,11.35,2.68,24,ACCESSORIES
13790,2KRFSIRO,FLEXX SINGLE TOTE ROYAL,4,82.67,115.44,32.77,28,BAGS
36376,5KRFWS,FLEXX WRIST SUPPORT,8,37.78,54.18,16.4,30,ACCESSORIES
15396,2STFSBK,FLIP SINGLE BLACK,15,345,466.14,121.14,26,BAGS
12318,2STFSBR,FLIP SINGLE BLACK / ROYAL,2,44.17,63.8,19.63,31,BAGS
37027,2STFSDS,FLIP SINGLE DYE SUB,1,15,29.55,14.55,49,BAGS
36603,3KRFLLBK,FLYER LITE BLACK,16,356.48,530.06,173.58,33,SHOES
36620,3KRFLLBKW,FLYER LITE BLACK WIDE,7,159.25,249.48,90.23,36,SHOES
36972,3KRFLLRC,FLYER LITE RED CAMO,4,94.16,133.04,38.88,29,SHOES
35238,3KRFLLSB,FLYER LITE SLATE / BLACK,4,91.28,139.45,48.17,35,SHOES
36606,3KRFLMBC,FLYER MESH BK / CARDINAL,10,256,343.22,87.22,25,SHOES
36214,3KRFLMRO,FLYER MESH BK / ROYAL,8,208.08,273.66,65.58,24,SHOES
36605,3KRFLMROW,FLYER MESH BK / ROYAL WIDE,2,51.36,69.55,18.19,26,SHOES
26171,3KRFLMBS,FLYER MESH BLACK / STEEL,24,623.28,822.89,199.61,24,SHOES
35594,3KRFLMBSW,FLYER MESH BLACK / STEEL WIDE,1,25.01,35.15,10.14,29,SHOES
36619,3KRFLMBSY,FLYER MESH BLACK / STEEL YOUTH,1,25.71,35.91,10.2,28,SHOES
37527,3KRFLMGT,FLYER MESH GREY / TAN,4,96,137.21,41.21,30,SHOES
36601,3KRFLMVRY,FLYER MESH VELCRO ROYAL YOUTH,2,52.38,68.04,15.66,23,SHOES
37952,5NEFBC7E,FOAMING BALL CLEANER 7OZ EACH,2,7.98,11.84,3.86,33,ACCESSORIES
2601,4STF,FORECAST RH OR LH,2,22.98,30.85,7.87,26,GLOVES
37322,5GLFHH11,FORMULA HEEL H11,2,12,15.84,3.84,24,ACCESSORIES
37323,5GLFHH15,FORMULA HEEL H15,2,12,16.2,4.2,26,ACCESSORIES
37324,5GLFHH17,FORMULA HEEL H17,2,14,18.9,4.9,26,ACCESSORIES
37319,5GLFHH3,FORMULA HEEL H3,1,6,8.19,2.19,27,ACCESSORIES
37328,5GLFSS10,FORMULA SLIDE SOLE S10,3,21,29.4,8.4,29,ACCESSORIES
37329,5GLFSS18,FORMULA SLIDE SOLE S18,5,34.98,46.83,11.85,25,ACCESSORIES
37325,5GLFSS2,FORMULA SLIDE SOLE S2,1,8.5,11.6,3.1,27,ACCESSORIES
37326,5GLFSS4,FORMULA SLIDE SOLE S4,2,14,18.48,4.48,24,ACCESSORIES
37327,5GLFSS8,FORMULA SLIDE SOLE S8,1,8.5,11.22,2.72,24,ACCESSORIES
36754,3BRFUBKR,FURY BLACK RH,1,111.19,138.59,27.4,20,SHOES
38264,1SWFUHY,FUSION HYBRID,2,167.5,210.16,42.66,20,BALLS
36398,5KRFUSCPK,FUZZY SHOE COVER PINK,3,26.49,35.1,8.61,25,ACCESSORIES
36397,5KRFUSCPU,FUZZY SHOE COVER PURPLE,2,17.84,23.4,5.56,24,ACCESSORIES
37505,1EBGB5,GAME BREAKER 5,1,80,106.9,26.9,25,BALLS
37934,1EBGB5PL,GAME BREAKER 5 PEARL,4,320,396.6,76.6,19,BALLS
38024,2HAG2CA,GAUNTLET 2 ROLLER CAMO,2,190,251.3,61.3,24,BAGS
38023,2HAG2GR,GAUNTLET 2 ROLLER GREY,3,285,371.8,86.8,23,BAGS
4323,5MASPG3/3,GIANT SKIN PATCH 3/4 OZ BOTTLE,20,69.94,89.2,19.26,22,ACCESSORIES
37951,5NEGLQ,GLIDE QUART,1,19.99,28.45,8.46,30,ACCESSORIES
37944,3KRGLBM,GLITZ BLACK / MAGENTA,9,244.53,330.46,85.93,26,SHOES
36615,3KRGLBP,GLITZ BLACK / PURPLE,7,190.47,254.62,64.15,25,SHOES
36828,5GLSHZ,GLOBAL 900 SHAMMY ZEN,2,20,25.35,5.35,21,ACCESSORIES
37790,1GLONX,GLOBAL ONYX CLEAR,1,96.14,103.01,6.87,7,BALLS
35944,5BRGPWHE,GREASE PENCIL WHITE EACH,26,5.46,11.6,6.14,53,PRO SHOP SUPPLIES
35943,5BRGPYEE,GREASE PENCIL YELLOW EACH,6,1.26,2.6,1.34,52,PRO SHOP SUPPLIES
38115,1ROGR,GREMLIN,9,939.75,1139.66,199.91,18,BALLS
38276,5RTSHG,GREMLIN SHAMMY,4,38,57,19,33,ACCESSORIES
38388,1ROGTX,GREMLIN TOUR-X,259,27195,33404.17,6209.17,19,BALLS
20278,4BRGAL,GRIP ALL GLOVE LH,4,36,48.24,12.24,25,GLOVES
20283,4BRGAR,GRIP ALL GLOVE RH,13,117,158.91,41.91,26,GLOVES
36453,5KRGB,GRIP BALL,8,27.28,38.96,11.68,30,ACCESSORIES
38145,5KRGBBB,GRIP BALL BASEBALL,7,27.3,38.87,11.57,30,ACCESSORIES
37675,5KRGBDO,GRIP BALL DONUTS,3,10.5,17.7,7.2,41,ACCESSORIES
37674,5KRGBUSA,GRIP BALL USA FLAG,8,28,46.15,18.15,39,ACCESSORIES
37741,5MOGDBO,GRIP DISC BLACK / ORANGE,3,31.5,45.45,13.95,31,ACCESSORIES
37914,5MOGDJON,GRIP DISC JACKAL ONYX,2,21,29.59,8.59,29,ACCESSORIES
37740,5MOGDPV,GRIP DISC PINK VENOM,2,21,30.3,9.3,31,ACCESSORIES
37616,5MOGDVE,GRIP DISC VENOM PUR / ORG,4,42,61,19,31,ACCESSORIES
38392,5MOGDJA,GRIP DISK JACKAL APEX,5,52.5,75.75,23.25,31,ACCESSORIES
36452,5KRGS,GRIP SACK,10,33.98,49.85,15.87,32,ACCESSORIES
38047,5BRGSPI,GRIP SACK PIZZA,2,10,14.44,4.44,31,ACCESSORIES
18282,5TUGSBL3,GRIP STRIPS BLUE 3/4" 30CT,10,19.5,9.9,-9.6,-97,ACCESSORIES
24125,5TUGSOR3,GRIP STRIPS ORANGE 3/4" 30CT,3,5.85,2.97,-2.88,-97,ACCESSORIES
18285,5TUGSYE1,GRIP STRIPS YELLOW 1" 30CT,2,4.2,1.98,-2.22,-112,ACCESSORIES
24126,5TUGSYE3,GRIP STRIPS YELLOW 3/4" 30CT,3,5.85,2.97,-2.88,-97,ACCESSORIES
36291,5HAHG,GROOVED HEEL,1,12,15.84,3.84,24,ACCESSORIES
38089,1RAGO,GURU ORACLE,1,125,152.38,27.38,18,BALLS
16413,5VIH1PCBL,HADA 1 PRE-CUT BLUE,52,309.4,467.26,157.86,34,ACCESSORIES
16415,5VIH2PCRE,HADA 2 PRE-CUT RED,70,416.5,641.9,225.4,35,ACCESSORIES
16417,5VIH3PCAQ,HADA 3 PRE-CUT AQUA,10,59.5,90.54,31.04,34,ACCESSORIES
16419,5VIH4PCGR,HADA 4 PRE-CUT GRAY,1,5.95,8.36,2.41,29,ACCESSORIES
4772,5VIHPR,HADA PATCH ROLL,1,9.1,12.29,3.19,26,ACCESSORIES
27638,5VIHLPCBK,HADA PRE-CUT LOGO BLACK,5,29.75,42.66,12.91,30,ACCESSORIES
36703,5HABC,HAMMER BALL CUP,2,6,8.1,2.1,26,ACCESSORIES
37140,5HABMP8,HAMMER BLACK MAGIC POLISH 8oz,3,18,25.82,7.82,30,ACCESSORIES
37463,5HABCEG,HAMMER EASY GLIDE BALL CUP,2,9.5,12.71,3.21,25,ACCESSORIES
37134,5HAGGB,HAMMER GIANT GRIP BALL,1,5,7.07,2.07,29,ACCESSORIES
36338,5HAGBBO,HAMMER GRIP BALL BLACK / ORANGE,4,16,21.67,5.67,26,ACCESSORIES
37462,5HAGBPI,HAMMER GRIP BALL PINK,4,16,21.54,5.54,26,ACCESSORIES
36700,5HASSC,HAMMER SEE SAW CAMO,12,72,100.44,28.44,28,ACCESSORIES
36701,5HASSD,HAMMER SEE SAW DIAMOND PLATE,6,36,49.77,13.77,28,ACCESSORIES
19765,5HASPBO,HAMMER SHAMMY BLACK / ORANGE,5,47.5,70.75,23.25,33,ACCESSORIES
27395,5HASHBW,HAMMER SHAMMY BLACK WIDOW,11,104.5,144.89,40.39,28,ACCESSORIES
38040,5HASHRUBL,HAMMER SHAMMY BW RUBBER BLUE,3,31.5,43.66,12.16,28,ACCESSORIES
38041,5HASHRURD,HAMMER SHAMMY BW RUBBER RED,6,63,86.84,23.84,27,ACCESSORIES
38039,5HASHPR,HAMMER SHAMMY PREMIUM,2,22,29.48,7.48,25,ACCESSORIES
36702,5HASHPU,HAMMER SHAMMY PURPLE,4,38,55.33,17.33,31,ACCESSORIES
37464,5HASHRP,HAMMER SHAMMY RUBBER PAD BLACK,5,47.5,63.7,16.2,25,ACCESSORIES
35316,5HASB,HAMMER SHOE BRUSH ORANGE,3,8.25,11.34,3.09,27,ACCESSORIES
19766,5HASCD,HAMMER SHOE COVER DIAMOND,1,8.5,12.9,4.4,34,ACCESSORIES
37874,5HATWH3/4,HAMMER TAPE DISP WHITE 3/4",2,64,87,23,26,ACCESSORIES
37879,5HATEWH1,HAMMER TAPE EACH WHITE 1" 34pc,4,10.68,14.68,4,27,ACCESSORIES
37880,5HATEWH34,HAMMER TAPE EACH WHITE 3/4" 34p,5,13.3,18.35,5.05,28,ACCESSORIES
37135,5HAUM7,HAMMER URETHANE MAGIC 7oz,1,6,7.92,1.92,24,ACCESSORIES
36708,5HAXLAB,HAMMER XL ACCESSORY BAG,2,36,46.72,10.72,23,ACCESSORIES
37936,1HAHH,HAMMERHEAD,6,540,686.55,146.55,21,BALLS
38351,1HAHHPL,HAMMERHEAD PEARL,14,1260,1555.77,295.77,19,BALLS
23657,5BRHCD,HAND CONDITIONER,2,20,28.76,8.76,30,ACCESSORIES
37441,5GEHR,HARD ROSIN,12,48,66,18,27,ACCESSORIES
37991,1HAHAPL,HAZMAT PEARL,2,210,218,8,4,BALLS
4753,5MOHD1/2GCC,HD 1/2 GALLON CLEAR RESIN,4,162,230.84,68.84,30,PRO SHOP SUPPLIES
4754,5MOHD1/2GH,HD 1/2 GALLON HARDENER,7,283.5,388.82,105.32,27,PRO SHOP SUPPLIES
4752,5MOBPHD,HD CLEAR PLUG KIT 2 GALLON KIT,3,449.97,583.67,133.7,23,PRO SHOP SUPPLIES
4755,5MOPP,HD PLUG PUMPS,3,26.97,44.99,18.02,40,PRO SHOP SUPPLIES
38316,1DVHEHY,HECKLER HYBRID,1,120,162.24,42.24,26,BALLS
9892,5DEHH5S,HEEL H5 SAWTOOTH,1,8.25,12.73,4.48,35,ACCESSORIES
3708,5DEHH5S,HEEL H5 STANDARD,2,16.49,23.58,7.09,30,ACCESSORIES
12015,5DEHH6LE,HEEL H6 LEADING EDGE,3,30.75,47.95,17.2,36,ACCESSORIES
3712,5DEHH7,HEEL H7 RED LEATHER,24,198,289.8,91.8,32,ACCESSORIES
38004,3BRHEBK,HERO BLACK,17,544,717,173,24,SHOES
37927,5NEHI4E,HOOK-IT 4OZ EACH,4,15.16,22,6.84,31,ACCESSORIES
37949,5NEHIEF4E,HOOK-IT EF 4OZ EACH,2,7.58,11.88,4.3,36,ACCESSORIES
37426,5NEHIEFQ,HOOK-IT EF QUART,1,23.99,32.36,8.37,26,ACCESSORIES
35984,5NEHIQ,HOOK-IT QUART,1,23.99,34.15,10.16,30,ACCESSORIES
37946,5NEHISP4E,HOOK-IT SP2000 4OZ EACH,1,3.79,5.5,1.71,31,ACCESSORIES
17198,5MOHR1/2GAH,HR 1/2 GALLON HARDENER,1,40.5,53.46,12.96,24,PRO SHOP SUPPLIES
17197,5MOBPHR,HR PLUG KIT 2 GALLON KIT,3,449.97,600.45,150.48,25,PRO SHOP SUPPLIES
37998,1ROHUEA,HUSTLE EARTH,5,366.84,469.78,102.94,22,BALLS
37997,1ROHUGL,HUSTLE GLOW,7,513.36,653.19,139.83,21,BALLS
37149,1ROHUMM,HUSTLE M&M,4,294.44,364.83,70.39,19,BALLS
37573,1ROHUXR,HUSTLE X-RAY,20,1473.06,1865.08,392.02,21,BALLS
5870,1STHR,HY-ROAD,8,774.74,947.51,172.77,18,BALLS
38071,1STHR40,HY-ROAD 40,6,578.92,653.7,74.78,11,BALLS
37591,2KRHY1BK,HYBRID 1 ROLLER BLACK,2,88.03,117.46,29.43,25,BAGS
37113,2KRHY1PK,HYBRID 1 ROLLER PINK,2,88.2,118.76,30.56,26,BAGS
36314,2KRHY1PU,HYBRID 1 ROLLER PURPLE,2,88.2,123.98,35.78,29,BAGS
36315,2KRHY1RE,HYBRID 1 ROLLER RED,1,40.97,58.73,17.76,30,BAGS
36313,2KRHY1RO,HYBRID 1 ROLLER ROYAL,2,88.2,123.98,35.78,29,BAGS
35756,2KRHY2RE,HYBRID 2 ROLLER RED,1,54.06,66.66,12.6,19,BAGS
38253,5GEHCLS40,HYPER CONTROL LAUNCH STRIPS 40CT,2,13.9,18.48,4.58,25,ACCESSORIES
37773,5GEHRFT30,HYPER REV FINGER TAPE ORG 30ct,4,27.8,37.14,9.34,25,ACCESSORIES
37486,1MOVH,HYPER VENOM,3,319.14,372.28,53.14,14,BALLS
37920,1BRHY,HYPNOTIZE,1,125,129.95,4.95,4,BALLS
38329,1STICBWG,ICE BLACK / WHITE / GOLD,8,364,482.39,118.39,25,BALLS
37391,1STICOBW,ICE OCEAN BLUE / WHITE,30,1365,1865.53,500.53,27,BALLS
37791,1STICTSG,ICE TEAL / SILVER / GRAPHITE,24,1091.89,1498.77,406.88,27,BALLS
38120,1STID2,IDENTITY BK / CHERRY / PURPLE,19,2420.6,1899.05,-521.55,-27,BALLS
35414,5INIS,INITIAL STICK,1,3.85,5.41,1.56,29,PRO SHOP SUPPLIES
35528,5TUIS11/4BK,INNER SLEEVE W/SLUG 1 1/4 BLACK,4,28.6,39.96,11.36,28,ACCESSORIES
35529,5TUIS11/4BL,INNER SLEEVE W/SLUG 1 1/4 BLUE,1,7.15,11.1,3.95,36,ACCESSORIES
35530,5TUIS11/4GR,INNER SLEEVE W/SLUG 1 1/4 GREEN,1,7.15,11.1,3.95,36,ACCESSORIES
35531,5TUIS11/4OR,INNER SLEEVE W/SLUG 1 1/4 ORANGE,1,7.15,9.77,2.62,27,ACCESSORIES
35533,5TUIS11/4WH,INNER SLEEVE W/SLUG 1 1/4 WHITE,1,7.24,11.1,3.86,35,ACCESSORIES
36495,5KRIP31,INSERT PULLER 31/32,1,25.73,34.97,9.24,26,PRO SHOP SUPPLIES
35539,5VIICPGBL1/2,INSTA-CURE PL GLUE BLUE 1/2oz,3,12,16.77,4.77,28,PRO SHOP SUPPLIES
7332,5VIICPGPU1/2,INSTA-CURE PL GLUE PURPLE 1/2oz,81,193.59,474.37,280.78,59,PRO SHOP SUPPLIES
37136,5VIICPGPU4,INSTA-CURE PL GLUE PURPLE 2oz,9,90,106.74,16.74,16,PRO SHOP SUPPLIES
37778,1STIM,ION MAX,14,1788.5,2186.23,397.73,18,BALLS
38387,1STIMPL,ION MAX PEARL,388,49664,60447.32,10783.32,18,BALLS
38070,1STIPSO,ION PRO SOLID,8,1022.61,1245.15,222.54,18,BALLS
37353,1STIQ78,IQ TOUR 78/U,6,688.33,822.97,134.64,16,BALLS
37929,1STIQTAI,IQ TOUR A.I.,12,1377.14,1708.75,331.61,19,BALLS
13008,1STIQTM,IQ TOUR MIDNIGHT BLUE,17,1946.45,2350.29,403.84,17,BALLS
35508,5VIIIT13/8,IT INSERTION TOOL 1 3/8,2,24,33.3,9.3,28,ACCESSORIES
9726,5VIITTS1/4,IT TOP SLEEVE 1 1/4 (25CT),7,52.5,79.2,26.7,34,ACCESSORIES
7352,5VIITTS3/8,IT TOP SLEEVE 1 3/8 (25CT),8,60,89.52,29.52,33,ACCESSORIES
15220,5VIIWSBK,IT W/SLUG BLACK 12ct,1,75.29,100.89,25.6,25,ACCESSORIES
35549,5VIIWSOR,IT W/SLUG ORANGE 12ct,1,67.13,106.2,39.07,37,ACCESSORIES
35546,5VIIWSWH,IT W/SLUG WHITE 12ct,1,62.69,95.58,32.89,34,ACCESSORIES
21829,1MOJG,JACKAL GHOST,6,789.54,921.15,131.61,14,BALLS
37895,1MOJAON,JACKAL ONYX,8,1052.72,1196.48,143.76,12,BALLS
37789,1ROJE,JESTER CLEAR POLY,1,91.46,114.45,22.99,20,BALLS
38097,3KRJBSL,JET FT BLACK / SILVER LH,2,121,148.02,27.02,18,SHOES
38095,3KRJBSR,JET FT BLACK / SILVER RH,2,121,156.42,35.42,23,SHOES
38096,3KRJBSW,JET FT BLACK / SILVER WIDE,3,181.5,222.38,40.88,18,SHOES
37645,5JPTTAL,JOPO ALUMINUM TWIST TOOL,1,50,61.2,11.2,18,ACCESSORIES
36558,5JPDB,JOPO DRILL BIT w/ COLLAR,2,368,490.06,122.06,25,ACCESSORIES
36555,5JPISBK,JOPO INNER SLEEVE BLACK,8,49.6,77.12,27.52,36,ACCESSORIES
37799,5JPISTW,JOPO INNER SLEEVE TWISTED (5pk),1,38.5,58.52,20.02,34,ACCESSORIES
36556,5JPLIS1/4BK,JOPO LOADED INNER BLACK 1 1/4,11,93.5,141.79,48.29,34,ACCESSORIES
36765,5JPLIS3/8BK,JOPO LOADED INNER BLACK 1 3/8,15,145.5,224.07,78.57,35,ACCESSORIES
37301,5JPLIS3/8BL,JOPO LOADED INNER BLUE 1 3/8,1,9.7,15.45,5.75,37,ACCESSORIES
37297,5JPLIS1/4PU,JOPO LOADED INNER PURPLE 1 1/4,5,42.5,66.3,23.8,36,ACCESSORIES
37300,5JPLIS3/8PU,JOPO LOADED INNER PURPLE 1 3/8,1,9.7,15.45,5.75,37,ACCESSORIES
37298,5JPLIS3/8RE,JOPO LOADED INNER RED 1 3/8,1,9.7,14.68,4.98,34,ACCESSORIES
36554,5JPOSBK,JOPO OUTER SLEEVE BLACK,107,588.5,874.22,285.72,33,ACCESSORIES
36955,5JPOSBL,JOPO OUTER SLEEVE BLUE,19,104.5,155.2,50.7,33,ACCESSORIES
36962,5JPOSGR,JOPO OUTER SLEEVE GREEN,11,60.5,94.16,33.66,36,ACCESSORIES
36958,5JPOSOR,JOPO OUTER SLEEVE ORANGE,6,33,50.16,17.16,34,ACCESSORIES
36960,5JPOSPK,JOPO OUTER SLEEVE PINK,6,33,50.16,17.16,34,ACCESSORIES
36961,5JPOSPU,JOPO OUTER SLEEVE PURPLE,14,77,115.6,38.6,33,ACCESSORIES
36959,5JPOSRE,JOPO OUTER SLEEVE RED,7,38.5,58.52,20.02,34,ACCESSORIES
36956,5JPOSWH,JOPO OUTER SLEEVE WHITE,6,33,50.16,17.16,34,ACCESSORIES
36957,5JPOSYE,JOPO OUTER SLEEVE YELLOW,18,99,149.04,50.04,34,ACCESSORIES
37648,6JPPFOBK,JOPO PFO BLACK,88,52.8,88.22,35.42,40,INSERTS
37653,6JPPFOBL,JOPO PFO BLUE,45,27,44.55,17.55,39,INSERTS
37652,6JPPFOGR,JOPO PFO GREEN,35,21,34.65,13.65,39,INSERTS
37651,6JPPFOOR,JOPO PFO ORANGE,35,21,34.65,13.65,39,INSERTS
37655,6JPPFOPK,JOPO PFO PINK,39,23.4,38.61,15.21,39,INSERTS
37656,6JPPFOPU,JOPO PFO PURPLE,45,27,44.55,17.55,39,INSERTS
37654,6JPPFORD,JOPO PFO RED,20,12,19.8,7.8,39,INSERTS
37649,6JPPFOWH,JOPO PFO WHITE,20,12,19.8,7.8,39,INSERTS
37650,6JPPFOYE,JOPO PFO YELLOW,30,18,29.7,11.7,39,INSERTS
38110,6JPS1/18,JOPO SOLIDS 1 1/8,2,3.9,6.2,2.3,37,INSERTS
38112,6JPS1/3/8,JOPO SOLIDS 1 3/8,11,21.45,30.69,9.24,30,INSERTS
36557,5JPTT,JOPO TWIST TOOL,27,178.32,253.61,75.29,30,ACCESSORIES
38375,1SWJH,JUDGEMENT HYBRID,1,120,143.1,23.1,16,BALLS
21375,5GEKMPCBE,K-MOTION PRE-CUT BEIGE,4,35.8,48.68,12.88,26,ACCESSORIES
20626,5GEKMPCBK,K-MOTION PRE-CUT BLACK,34,304.3,420.06,115.76,28,ACCESSORIES
20624,5GEKMPCBL,K-MOTION PRE-CUT BLUE,14,125.3,171.3,46,27,ACCESSORIES
37524,5GEKMPCGR,K-MOTION PRE-CUT GREY,1,8.85,12.3,3.45,28,ACCESSORIES
35509,5GEKMPCHP,K-MOTION PRE-CUT HOT PINK,15,134.25,184.64,50.39,27,ACCESSORIES
37224,5GEKMPCOR,K-MOTION PRE-CUT ORANGE,4,35.8,49.85,14.05,28,ACCESSORIES
36924,5GEKMPCPU,K-MOTION PRE-CUT PURPLE,7,62.65,84.3,21.65,26,ACCESSORIES
20625,5GEKMPCRE,K-MOTION PRE-CUT RED,11,98.45,135.57,37.12,27,ACCESSORIES
24030,5GEKMPCS,K-MOTION PRE-CUT SAMPLE PACK,5,10.5,15.8,5.3,34,ACCESSORIES
37523,5GEKMPCYE,K-MOTION PRE-CUT YELLOW,2,17.9,23.32,5.42,23,ACCESSORIES
20629,5GEKMRBL,K-MOTION ROLL BLACK,1,8.95,11.4,2.45,21,ACCESSORIES
35510,5GEKMRHP,K-MOTION ROLL HOT PINK,2,17.9,24.6,6.7,27,ACCESSORIES
20628,5GEKMRRE,K-MOTION ROLL RED,3,26.55,36.9,10.35,28,ACCESSORIES
38234,3DEKMCA,KAM CAMO,1,37.5,49.31,11.81,24,SHOES
25981,3DEKMCG,KAM CHARCOAL / GREY,6,224.7,283.02,58.32,21,SHOES
20150,3BRKAGR,KARMA GREY,1,28,39.88,11.88,30,SHOES
37563,3DEKRLG,KERRIE LIGHT GREY,2,63.68,90.8,27.12,30,SHOES
37489,3GKIIUBK,KICKS II UNISEX BLACK,24,713.81,980.64,266.83,27,SHOES
37443,3GKIIUGR,KICKS II UNISEX GRAY,1,29.15,43.2,14.05,33,SHOES
37488,3GKIIUNA,KICKS II UNISEX NAVY,2,57.92,71.9,13.98,19,SHOES
23200,3GKLBP,KICKS LADY BLACK / PINK,1,27.85,36.74,8.89,24,SHOES
11466,3GKUBK,KICKS UNISEX BLACK,32,910.79,1251.4,340.61,27,SHOES
26759,3GKUBKW,KICKS UNISEX BLACK WIDE,2,54.36,73.48,19.12,26,SHOES
38129,2KRKO3BS,KONVOY 3 ROLLER BK / SMOKE,2,194,253.65,59.65,24,BAGS
36321,2KRKO3BP,KONVOY 3 ROLLER BLACK / PURPLE,1,96.66,128.25,31.59,25,BAGS
35761,2KRKO3NS,KONVOY 3 ROLLER NAVY / SILVER,2,194,245.81,51.81,21,BAGS
36323,2KRKO4BC,KONVOY 4 ROLLER BLACK / CARBON,1,170,227.41,57.41,25,BAGS
36364,4KRKFBKR,KOOL FIT BLACK RH,31,333.25,453.94,120.69,27,GLOVES
36976,5KRAP,KR ABRALON PAD EACH PKG,31,103.5,158.56,55.06,35,PRO SHOP SUPPLIES
37867,5KRRAFC8,KR FOAMING BALL CLEANER 8oz,2,9,13.1,4.1,31,ACCESSORIES
4627,2KRJYBK,KR JOEY BLACK,2,17.3,23.14,5.84,25,BAGS
10893,2KRJPBK,KR JOEY PRO BLACK,7,102.83,140.59,37.76,27,BAGS
37609,2KRJPDO,KR JOEY PRO DONUTS,2,30.14,42.5,12.36,29,BAGS
37960,1KRPOBS,KR POLY BLACK SPARKLE,10,390,502.32,112.32,22,BALLS
37958,1KRPOBBS,KR POLY BLUE / BK / SILVER,8,312,401.18,89.18,22,BALLS
37961,1KRPOBGS,KR POLY BLUE / GRN / SILVER,2,78,97.76,19.76,20,BALLS
37959,1KRPOPSW,KR POLY PINK / SKY / WHITE,14,546,676.52,130.52,19,BALLS
37957,1KRPOPRS,KR POLY PURPLE / ROYAL / SIL,8,312,393.12,81.12,21,BALLS
